participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
2,-169.51,1769236104.390625,,,,,,,0
2,-168.85,1769236104.40625,,,,,,,0
2,-152.02,1769236104.421875,,,,,,,0
2,-119.71,1769236104.4375,,,,,,,0
2,-76.41,1769236104.453125,,,,,,,0
2,-29.11,1769236104.46875,,,,,,,0
2,15.04,1769236104.484375,,,,,,,0
2,50.92,1769236104.5,,,,,,,0
2,76.6,1769236104.515625,,,,,,,0
2,93.14,1769236104.53125,,,,,,,0
2,103.09,1769236104.546875,,,,,,,0
2,108.96,1769236104.5625,,,,,,,0
2,112.09,1769236104.578125,,,,,,,0
2,112.61,1769236104.59375,,,,,,,0
2,110.1,1769236104.609375,,,,,,,0
2,104.37,1769236104.625,,,,,,,0
2,96.04,1769236104.640625,,,,,,,0
2,86.4,1769236104.65625,,,,,,,0
2,77.02,1769236104.671875,,,,,,,0
2,69.15,1769236104.6875,,,,,,,0
2,63.39,1769236104.703125,,,,,,,0
2,59.67,1769236104.71875,,,,,,,0
2,57.46,1769236104.734375,,,,,,,0
2,56.18,1769236104.75,,,,,,,0
2,55.4,1769236104.765625,,,,,,,0
2,54.9,1769236104.78125,,,,,,,0
2,54.53,1769236104.796875,,,,,,,0
2,53.97,1769236104.8125,,,,,,,0
2,52.6,1769236104.828125,,,,,,,0
2,49.52,1769236104.84375,,,,,,,0
2,43.84,1769236104.859375,,,,,,,0
2,35.03,1769236104.875,,,,,,,0
2,23.15,1769236104.890625,,,,,,,0
2,8.99,1769236104.90625,,,,,,,0
2,-6.18,1769236104.921875,,,,,,,0
2,-20.93,1769236104.9375,,,,,,,0
2,-34.09,1769236104.953125,,,,,,,0
2,-45.01,1769236104.96875,,,,,,,0
2,-53.72,1769236104.984375,,,,,,,0
2,-60.78,1769236105.0,,,,,,,0
2,-67.11,1769236105.015625,,,,,,,0
2,-73.78,1769236105.03125,,,,,,,0
2,-81.75,1769236105.046875,,,,,,,0
2,-91.61,1769236105.0625,,,,,,,0
2,-103.18,1769236105.078125,,,,,,,0
2,-115.15,1769236105.09375,,,,,,,0
2,-124.99,1769236105.109375,,,,,,,0
2,-129.37,1769236105.125,,,,,,,0
2,-125.28,1769236105.140625,,,,,,,0
2,-111.25,1769236105.15625,,,,,,,0
2,-88.25,1769236105.171875,,,,,,,0
2,-59.69,1769236105.1875,,,,,,,0
2,-30.35,1769236105.203125,,,,,,,0
2,-4.73,1769236105.21875,,,,,,,0
2,14.28,1769236105.234375,,,,,,,0
2,25.94,1769236105.25,,,,,,,0
2,31.21,1769236105.265625,,,,,,,0
2,31.64,1769236105.28125,,,,,,,0
2,28.46,1769236105.296875,,,,,,,0
2,22.34,1769236105.3125,,,,,,,0
2,13.73,1769236105.328125,,,,,,,0
2,3.53,1769236105.34375,,,,,,,0
2,-6.76,1769236105.359375,,,,,,,0
2,-15.41,1769236105.375,,,,,,,0
2,-21.19,1769236105.390625,,,,,,,0
2,-23.93,1769236105.40625,,,,,,,0
2,-24.45,1769236105.421875,,,,,,,0
2,-23.93,1769236105.4375,,,,,,,0
2,-22.98,1769236105.453125,,,,,,,0
2,-21.05,1769236105.46875,,,,,,,0
2,-16.57,1769236105.484375,,,,,,,0
2,-7.73,1769236105.5,,,,,,,0
2,6.37,1769236105.515625,,,,,,,0
2,24.9,1769236105.53125,,,,,,,0
2,45.22,1769236105.546875,,,,,,,0
2,63.55,1769236105.5625,,,,,,,0
2,76.12,1769236105.578125,,,,,,,0
2,80.39,1769236105.59375,,,,,,,0
2,75.9,1769236105.609375,,,,,,,0
2,64.19,1769236105.625,,,,,,,0
2,48.38,1769236105.640625,,,,,,,0
2,32.0,1769236105.65625,,,,,,,0
2,17.97,1769236105.671875,,,,,,,0
2,7.7,1769236105.6875,,,,,,,0
2,0.77,1769236105.703125,,,,,,,0
2,-5.2,1769236105.71875,,,,,,,0
2,-13.95,1769236105.734375,,,,,,,0
2,-29.71,1769236105.75,,,,,,,0
2,-55.56,1769236105.765625,,,,,,,0
2,-91.84,1769236105.78125,,,,,,,0
2,-135.11,1769236105.796875,,,,,,,0
