ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
9.0,-8.706,1.2735955,35.89,2233820.75,1637401885.753125,1.0
9.0,-5.99578947368421,1.324833,35.89,2229521.714285714,1637401886.053125,1.0
9.0,-19.26368421052632,1.281281,35.89,2220051.875,1637401886.353125,1.0
9.0,26.605263157894736,1.273596,35.89,2217997.0,1637401886.653125,1.0
9.0,98.48947368421052,1.276157,35.89,2217921.0,1637401886.953125,1.0
9.0,-74.3135,1.2723145,35.89,2213251.4285714286,1637401887.253125,1.0
9.0,-25.80052631578948,1.274876,35.89,2217225.0,1637401887.553125,1.0
9.0,28.507894736842104,1.273596,35.89,2222718.1428571427,1637401887.853125,1.0
9.0,47.70684210526316,1.267191,35.89,2219989.5,1637401888.153125,1.0
9.0,-22.84315789473684,1.263348,35.83,2217561.285714286,1637401888.453125,1.0
9.0,-50.8965,1.2684715,35.83,2229986.25,1637401888.753125,1.0
9.0,-6.1157894736842096,1.278719,35.83,2273200.571428572,1637401889.053125,1.0
9.0,21.35736842105263,1.271034,35.79,2260593.625,1637401889.353125,1.0
9.0,-7.159473684210527,1.271034,35.79,2250809.8571428573,1637401889.653125,1.0
9.0,9.512631578947367,1.272315,35.79,2241725.75,1637401889.953125,1.0
9.0,10.8175,1.269753,35.78,2239817.4285714286,1637401890.253125,1.0
9.0,-20.75,1.258224,35.77,2244138.0,1637401890.553125,1.0
9.0,13.09736842105263,1.267191,35.77,2241798.75,1637401890.853125,1.0
9.0,1.3205263157894738,1.263348,35.77,2258985.571428572,1637401891.153125,1.0
9.0,-4.023157894736842,1.247977,35.81,2271956.25,1637401891.453125,1.0
9.0,5.692,1.2466955,35.81,2266918.1428571427,1637401891.753125,1.0
9.0,-14.950526315789476,1.250539,35.81,2266201.625,1637401892.053125,1.0
9.0,-58.817894736842106,1.242853,35.79,2263013.285714286,1637401892.353125,1.0
9.0,27.25947368421053,1.237729,35.79,2263925.625,1637401892.653125,1.0
9.0,61.875789473684215,1.2531,35.79,2268762.375,1637401892.953125,1.0
9.0,35.729499999999994,1.2614265,35.79,2275161.0,1637401893.253125,1.0
9.0,-4.2163157894736845,1.256943,35.79,2280100.375,1637401893.553125,1.0
9.0,-28.60368421052632,1.260786,35.79,2274354.714285714,1637401893.853125,1.0
9.0,-23.134210526315787,1.268472,35.79,2274596.0,1637401894.153125,1.0
9.0,2.956315789473684,1.271034,35.79,2313096.0,1637401894.453125,1.0
9.0,-7.527500000000001,1.270393,35.79,2303847.125,1637401894.753125,1.0
9.0,2.5805263157894736,1.274876,35.79,2298067.285714286,1637401895.053125,1.0
9.0,-2.6089473684210525,1.272315,35.77,2299909.5,1637401895.353125,1.0
9.0,-3.84,1.267191,35.77,2294464.4285714286,1637401895.653125,1.0
9.0,0.4636842105263158,1.26591,35.77,2293287.5,1637401895.953125,1.0
9.0,-4.013,1.268472,35.77,2291172.0,1637401896.253125,1.0
9.0,4.45842105263158,1.264629,35.77,2285751.75,1637401896.553125,1.0
9.0,7.079999999999999,1.263348,35.77,2289702.8571428573,1637401896.853125,1.0
9.0,-0.54,1.269753,35.77,2303892.875,1637401897.153125,1.0
9.0,-1.618421052631579,1.271034,35.77,2321876.4285714286,1637401897.453125,1.0
9.0,0.4979999999999999,1.262067,35.77,2315400.375,1637401897.753125,1.0
9.0,-0.4026315789473684,1.263348,35.77,2310882.8571428573,1637401898.053125,1.0
9.0,-2.261578947368421,1.260786,35.77,2308538.5,1637401898.353125,1.0
9.0,-0.3947368421052631,1.258224,35.77,2309137.714285714,1637401898.653125,1.0
9.0,2.475263157894737,1.254381,35.77,2304232.75,1637401898.953125,1.0
9.0,6.176,1.263348,35.77,2298231.4285714286,1637401899.253125,1.0
9.0,-5.652105263157895,1.258224,35.77,2302237.0,1637401899.553125,1.0
9.0,-1.5947368421052632,1.259505,35.77,2322644.0,1637401899.853125,1.0
9.0,-0.9536842105263158,1.258224,35.77,2318077.375,1637401900.153125,1.0
9.0,2.555263157894737,1.263348,35.77,2318503.571428572,1637401900.453125,1.0
9.0,-9.766,1.263348,35.77,2338138.375,1637401900.753125,1.0
9.0,-12.198947368421052,1.254381,35.77,2333774.75,1637401901.053125,1.0
9.0,49.979473684210525,1.256943,35.77,2321102.0,1637401901.353125,1.0
9.0,-9.426315789473682,1.255662,35.77,2328481.875,1637401901.653125,1.0
9.0,-7.894736842105263,1.250539,35.77,2336545.1428571427,1637401901.953125,1.0
9.0,-5.737,1.2486175,35.75,2334498.0,1637401902.253125,1.0
9.0,-13.542631578947368,1.250539,35.73,2319806.875,1637401902.553125,1.0
9.0,1.194736842105263,1.246696,35.73,2314986.5,1637401902.853125,1.0
