participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
2,45.58,1769235672.140625,,,,,,,1
2,39.69,1769235672.15625,,,,,,,1
2,35.2,1769235672.171875,,,,,,,1
2,32.17,1769235672.1875,,,,,,,1
2,30.33,1769235672.203125,,,,,,,1
2,29.06,1769235672.21875,,,,,,,1
2,27.51,1769235672.234375,,,,,,,1
2,24.83,1769235672.25,,,,,,,1
2,20.49,1769235672.265625,,,,,,,1
2,14.38,1769235672.28125,,,,,,,1
2,6.77,1769235672.296875,,,,,,,1
2,-1.84,1769235672.3125,,,,,,,1
2,-11.01,1769235672.328125,,,,,,,1
2,-20.42,1769235672.34375,,,,,,,1
2,-29.97,1769235672.359375,,,,,,,1
2,-39.81,1769235672.375,,,,,,,1
2,-50.4,1769235672.390625,,,,,,,1
2,-62.36,1769235672.40625,,,,,,,1
2,-76.15,1769235672.421875,,,,,,,1
2,-91.44,1769235672.4375,,,,,,,1
2,-106.47,1769235672.453125,,,,,,,1
2,-117.96,1769235672.46875,,,,,,,1
2,-121.86,1769235672.484375,,,,,,,1
2,-114.79,1769235672.5,,,,,,,1
2,-95.58,1769235672.515625,,,,,,,1
2,-66.15,1769235672.53125,,,,,,,1
2,-31.07,1769235672.546875,,,,,,,1
2,4.12,1769235672.5625,,,,,,,1
2,34.78,1769235672.578125,,,,,,,1
2,58.53,1769235672.59375,,,,,,,1
2,75.41,1769235672.609375,,,,,,,1
2,87.05,1769235672.625,,,,,,,1
2,95.25,1769235672.640625,,,,,,,1
2,101.0,1769235672.65625,,,,,,,1
2,104.28,1769235672.671875,,,,,,,1
2,104.57,1769235672.6875,,,,,,,1
2,101.63,1769235672.703125,,,,,,,1
2,95.91,1769235672.71875,,,,,,,1
2,88.53,1769235672.734375,,,,,,,1
2,80.76,1769235672.75,,,,,,,1
2,73.7,1769235672.765625,,,,,,,1
2,67.99,1769235672.78125,,,,,,,1
2,63.92,1769235672.796875,,,,,,,1
2,61.46,1769235672.8125,,,,,,,1
2,60.41,1769235672.828125,,,,,,,1
2,60.39,1769235672.84375,,,,,,,1
2,60.75,1769235672.859375,,,,,,,1
2,60.43,1769235672.875,,,,,,,1
2,58.2,1769235672.890625,,,,,,,1
2,53.19,1769235672.90625,,,,,,,1
2,45.16,1769235672.921875,,,,,,,1
2,34.8,1769235672.9375,,,,,,,1
2,22.94,1769235672.953125,,,,,,,1
2,10.56,1769235672.96875,,,,,,,1
2,-1.64,1769235672.984375,,,,,,,1
2,-13.47,1769235673.0,,,,,,,1
2,-25.59,1769235673.015625,,,,,,,1
2,-39.26,1769235673.03125,,,,,,,1
2,-55.62,1769235673.046875,,,,,,,1
2,-75.22,1769235673.0625,,,,,,,1
2,-97.08,1769235673.078125,,,,,,,1
2,-119.3,1769235673.09375,,,,,,,1
2,-138.26,1769235673.109375,,,,,,,1
2,-149.12,1769235673.125,,,,,,,1
2,-147.15,1769235673.140625,,,,,,,1
2,-129.87,1769235673.15625,,,,,,,1
2,-98.32,1769235673.171875,,,,,,,1
2,-56.78,1769235673.1875,,,,,,,1
2,-12.09,1769235673.203125,,,,,,,1
2,28.81,1769235673.21875,,,,,,,1
2,59.23,1769235673.234375,,,,,,,1
2,75.52,1769235673.25,,,,,,,1
2,77.79,1769235673.265625,,,,,,,1
2,69.12,1769235673.28125,,,,,,,1
2,53.19,1769235673.296875,,,,,,,1
2,32.6,1769235673.3125,,,,,,,1
2,8.76,1769235673.328125,,,,,,,1
2,-18.44,1769235673.34375,,,,,,,1
2,-48.75,1769235673.359375,,,,,,,1
2,-82.78,1769235673.375,,,,,,,1
2,-119.56,1769235673.390625,,,,,,,1
2,-156.38,1769235673.40625,,,,,,,1
2,-189.64,1769235673.421875,,,,,,,1
2,-217.15,1769235673.4375,,,,,,,1
2,-239.26,1769235673.453125,,,,,,,1
2,-257.63,1769235673.46875,,,,,,,1
2,-274.84,1769235673.484375,,,,,,,1
2,-279.48,1769235673.5,,,,,,,1
2,-263.07,1769235673.515625,,,,,,,1
2,-224.71,1769235673.53125,,,,,,,1
2,-171.67,1769235673.546875,,,,,,,1
2,-113.22,1769235673.5625,,,,,,,1
2,-56.72,1769235673.578125,,,,,,,1
2,-10.09,1769235673.59375,,,,,,,1
2,26.68,1769235673.609375,,,,,,,1
2,52.83,1769235673.625,,,,,,,1
2,67.95,1769235673.640625,,,,,,,1
2,70.91,1769235673.65625,,,,,,,1
2,62.59,1769235673.671875,,,,,,,1
2,45.11,1769235673.6875,,,,,,,1
2,24.0,1769235673.703125,,,,,,,1
2,6.04,1769235673.71875,,,,,,,1
2,-2.96,1769235673.734375,,,,,,,1
2,0.96,1769235673.75,,,,,,,1
2,17.72,1769235673.765625,,,,,,,1
2,44.5,1769235673.78125,,,,,,,1
2,75.14,1769235673.796875,,,,,,,1
2,103.38,1769235673.8125,,,,,,,1
2,124.97,1769235673.828125,,,,,,,1
2,138.81,1769235673.84375,,,,,,,1
2,145.8,1769235673.859375,,,,,,,1
2,147.4,1769235673.875,,,,,,,1
2,145.19,1769235673.890625,,,,,,,1
2,139.44,1769235673.90625,,,,,,,1
2,130.22,1769235673.921875,,,,,,,1
2,117.03,1769235673.9375,,,,,,,1
2,100.17,1769235673.953125,,,,,,,1
2,81.28,1769235673.96875,,,,,,,1
2,63.07,1769235673.984375,,,,,,,1
2,47.96,1769235674.0,,,,,,,1
2,37.05,1769235674.015625,,,,,,,1
2,30.22,1769235674.03125,,,,,,,1
2,25.88,1769235674.046875,,,,,,,1
2,22.25,1769235674.0625,,,,,,,1
2,17.53,1769235674.078125,,,,,,,1
2,10.83,1769235674.09375,,,,,,,1
2,2.37,1769235674.109375,,,,,,,1
2,-6.75,1769235674.125,,,,,,,1
2,-15.41,1769235674.140625,,,,,,,1
2,-23.14,1769235674.15625,,,,,,,1
2,-30.11,1769235674.171875,,,,,,,1
2,-37.26,1769235674.1875,,,,,,,1
2,-45.58,1769235674.203125,,,,,,,1
2,-55.94,1769235674.21875,,,,,,,1
2,-68.81,1769235674.234375,,,,,,,1
