,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
279,9,11.139474,1.237729,34.95,2084049.714286,1
280,9,-22.755263,1.236448,34.95,2087571.625,1
281,9,6.567368,1.233886,34.95,2137342.857143,1
282,9,55.7395,1.233245,34.95,2174745.75,1
283,9,-13.073158,1.228763,34.95,2173130.285714,1
284,9,19.355263,1.23901,34.95,2167075.375,1
285,9,20.707368,1.242853,34.95,2157808.857143,1
286,9,-26.464211,1.242853,34.93,2154558.625,1
287,9,-41.5475,1.234527,34.93,2137443.571429,1
288,9,-23.816316,1.23901,34.93,2160651.857143,1
289,9,41.273158,1.247977,34.93,2205317.5,1
290,9,-49.544211,1.249258,34.93,2150171.142857,1
291,9,-29.144737,1.246696,34.93,2125964.875,1
292,9,56.358,1.235167,34.93,2162140.125,1
293,9,-19.356842,1.244134,34.91,2101493.285714,1
294,9,-11.8445,1.236448,34.91,2070989.5,1
295,9,7.09,1.233886,34.91,2046535.285714,1
296,9,30.379474,1.237729,34.91,2058006.125,1
297,9,2.977368,1.237729,34.93,2066643.375,1
298,9,-6.574,1.234527,34.93,2046666.428571,1
299,9,16.202105,1.227481,34.93,2002054.285714,1
300,9,2.1755,1.237089,34.91,2093339.857143,1
301,9,-27.424737,1.237729,34.89,2048855.0,1
302,9,-38.884737,1.23901,34.89,2018905.375,1
303,9,37.399474,1.240291,34.89,2001387.857143,1
304,9,-17.634,1.238369,34.89,1994581.875,1
305,9,-25.433158,1.23901,34.89,1999815.571429,1
306,9,63.667368,1.241572,34.89,2037312.125,1
307,9,4.746842,1.240291,34.89,2020499.25,1
308,9,-25.667368,1.237729,34.89,1989916.285714,1
309,9,43.594,1.235807,34.89,1980526.25,1
310,9,-13.326842,1.235167,34.89,1978374.125,1
311,9,-58.626316,1.240291,34.89,1965259.428571,1
312,9,45.288421,1.235167,34.89,1993100.0,1
313,9,28.610526,1.235167,34.89,2058099.125,1
314,9,-25.6935,1.236448,34.89,2089777.714286,1
315,9,35.981053,1.240291,34.87,2089254.857143,1
316,9,-40.237368,1.242853,34.87,2074012.857143,1
317,9,27.1625,1.242853,34.87,2074179.0,1
318,9,-0.585263,1.237729,34.87,2086419.0,1
319,9,-45.257895,1.241572,34.87,2112415.75,1
320,9,26.976316,1.260786,34.89,2120308.75,1
321,9,-0.443684,1.250539,34.89,2113469.25,1
322,9,28.601053,1.249258,34.87,2120046.714286,1
323,9,-15.101579,1.249258,34.87,2184347.857143,1
324,9,5.933158,1.262067,34.87,2178971.625,1
325,9,-9.622105,1.258224,34.87,2173417.428571,1
326,9,-49.671579,1.2531,34.87,2164266.625,1
327,9,18.652632,1.259505,34.87,2163087.25,1
328,9,-28.394211,1.256943,34.84,2175363.857143,1
329,9,24.291053,1.256943,34.84,2165342.25,1
330,9,-26.607,1.261427,34.84,2167451.571429,1
331,9,-20.287368,1.255662,34.84,2157140.571429,1
332,9,33.897368,1.251819,34.84,2158679.375,1
333,9,4.384737,1.259505,34.84,2190760.5,1
334,9,-20.934737,1.256943,34.83,2204523.0,1
335,9,-0.235263,1.267191,34.83,2187015.5,1
336,9,-57.79,1.268472,34.83,2169873.428571,1
337,9,6.4,1.26591,34.83,2152226.875,1
338,9,20.591053,1.260786,34.83,2147154.428571,1
339,9,-27.618,1.257583,34.83,2151916.75,1
340,9,28.829474,1.256943,34.83,2194920.571429,1
341,9,-13.728947,1.255662,34.83,2209795.625,1
342,9,77.479,1.26591,34.84,2211511.857143,1
343,9,-27.789474,1.271034,34.84,2212208.0,1
344,9,-64.565263,1.26591,34.83,2197935.142857,1
345,9,0.944737,1.263348,34.83,2191645.375,1
346,9,-28.809,1.269113,34.82,2236829.142857,1
347,9,30.467368,1.263348,34.81,2229414.875,1
348,9,32.147,1.259505,34.83,2164066.25,1
349,9,-13.751579,1.263348,34.83,2190709.375,1
350,9,-19.395789,1.269753,34.81,2248279.714286,1
351,9,34.019474,1.272315,34.81,2245662.5,1
352,9,23.6205,1.269113,34.81,2189647.428571,1
353,9,-33.936842,1.268472,34.81,2173459.375,1
354,9,-26.444737,1.269753,34.81,2178761.285714,1
355,9,35.197368,1.26591,34.81,2203275.125,1
356,9,13.093684,1.262067,34.81,2153989.875,1
357,9,-18.065263,1.259505,34.81,2219568.714286,1
358,9,-8.051053,1.269753,34.81,2230884.875,1
359,9,38.453684,1.269753,34.79,2207912.142857,1
360,9,-24.325,1.26527,34.79,2202338.125,1
361,9,31.177368,1.269753,34.77,2157847.25,1
362,9,-15.873684,1.271034,34.77,2156264.5,1
363,9,21.504,1.269113,34.78,2155642.0,1
364,9,-7.619474,1.269753,34.79,2156764.5,1
365,9,48.2,1.26591,34.79,2118335.25,1
366,9,5.811053,1.263348,34.77,2119841.0,1
367,9,-1.687368,1.273596,34.77,2089174.571429,1
368,9,-4.600526,1.269753,34.77,2100860.25,1
369,9,-24.807895,1.269753,34.77,2152779.75,1
370,9,18.903158,1.276157,34.77,2175958.571429,1
371,9,12.8745,1.278078,34.77,2170064.875,1
372,9,-23.640526,1.272315,34.77,2156381.0,1
373,9,-24.382105,1.276157,34.75,2155067.25,1
374,9,2.578,1.273596,34.75,2170915.625,1
375,9,-5.411053,1.277438,34.75,2172245.857143,1
376,9,7.558421,1.273596,34.75,2171526.0,1
377,9,-12.849,1.271034,34.75,2165839.142857,1
378,9,-3.394737,1.274876,34.75,2148074.625,1
379,9,6.188947,1.274876,34.75,2182447.571429,1
380,9,-25.285263,1.277438,34.73,2197081.125,1
381,9,24.41,1.274876,34.75,2153983.0,1
382,9,-0.698947,1.274876,34.75,2153045.0,1
383,9,-32.359,1.279359,34.75,2172370.75,1
384,9,23.082105,1.294091,34.75,2177959.75,1
385,9,-15.822632,1.295372,34.75,2172725.428571,1
386,9,16.415263,1.295372,34.75,2156890.285714,1
387,9,-13.618947,1.299214,34.75,2207387.428571,1
388,9,23.604211,1.294091,34.75,2101901.285714,1
389,9,27.101053,1.291529,34.71,2170656.875,1
390,9,-25.018947,1.286405,34.73,2126461.75,1
391,9,20.004211,1.283843,34.73,2091496.285714,1
392,9,9.563,1.284483,34.72,2067055.0,1
393,9,-5.653158,1.287686,34.71,2087898.142857,1
394,9,20.858421,1.29281,34.71,2100200.375,1
395,9,30.695789,1.290248,34.71,2098116.142857,1
396,9,-35.111579,1.291529,34.71,2083763.875,1
397,9,10.196316,1.285124,34.71,2075750.571429,1
398,9,5.406316,1.290248,34.71,2109345.25,1
399,9,20.0705,1.285124,34.71,2098110.142857,1
400,9,-5.766842,1.283843,34.71,2084638.25,1
401,9,14.037368,1.283843,34.68,2058869.375,1
402,9,-16.616842,1.278719,34.68,2061053.285714,1
403,9,-8.0025,1.283203,34.68,2093768.375,1
404,9,32.623158,1.287686,34.68,2121081.714286,1
405,9,-34.768421,1.287686,34.68,2153680.0,1
406,9,32.028421,1.283843,34.68,2183026.285714,1
407,9,23.766316,1.290248,34.68,2176728.375,1
408,9,-14.584737,1.285124,34.68,2192032.857143,1
409,9,-8.808947,1.285124,34.68,2206695.0,1
410,9,-17.805263,1.286405,34.68,2164281.25,1
411,9,43.371053,1.287686,34.68,2113620.125,1
412,9,-23.662105,1.290248,34.66,2180777.875,1
413,9,-13.277368,1.296653,34.66,2167808.5,1
414,9,39.250526,1.296653,34.66,2150010.25,1
415,9,14.3485,1.288327,34.655,2141382.285714,1
416,9,-53.835263,1.286405,34.65,2115608.5,1
417,9,31.186316,1.29281,34.65,2099563.714286,1
418,9,-2.822632,1.295372,34.65,2102185.75,1
419,9,5.883158,1.296653,34.66,2169372.428571,1
420,9,-37.260526,1.294091,34.66,2156602.375,1
421,9,-21.2675,1.299214,34.66,2107632.0,1
422,9,5.135789,1.288967,34.66,2174705.428571,1
423,9,4.256842,1.287686,34.66,2186899.571429,1
424,9,9.264211,1.29281,34.65,2159711.375,1
425,9,19.909,1.294091,34.65,2138117.142857,1
426,9,-17.292632,1.300495,34.65,2105043.0,1
427,9,11.185789,1.301776,34.65,2090354.0,1
428,9,-9.160526,1.300495,34.65,2129634.285714,1
429,9,-33.382105,1.305619,34.63,2139636.714286,1
430,9,18.887368,1.305619,34.63,2192695.75,1
431,9,4.428947,1.303057,34.63,2200972.428571,1
432,9,-18.464737,1.3069,34.63,2189756.375,1
433,9,25.4505,1.308822,34.64,2170772.75,1
434,9,10.816842,1.3069,34.63,2164303.875,1
435,9,1.898,1.308822,34.63,2205161.428571,1
436,9,-2.382632,1.304338,34.63,2199825.25,1
437,9,11.198421,1.300495,34.63,2182448.428571,1
438,9,-1.485789,1.305619,34.63,2178922.285714,1
439,9,12.915,1.302417,34.63,2138311.428571,1
440,9,4.389474,1.300495,34.63,2186581.857143,1
441,9,13.497368,1.305619,34.61,2161801.571429,1
442,9,-8.873158,1.300495,34.61,2160047.125,1
443,9,10.832632,1.303057,34.61,2192045.714286,1
444,9,-14.937368,1.3069,34.61,2101885.875,1
445,9,-30.427368,1.309462,34.63,2092721.625,1
446,9,20.0455,1.309462,34.61,2167758.0,1
447,9,-33.204737,1.309462,34.59,2148489.142857,1
448,9,14.149474,1.31971,34.59,2120109.875,1
449,9,5.611,1.315227,34.59,2012117.0,1
450,9,-7.840526,1.322271,34.59,2012413.875,1
451,9,24.724737,1.320991,34.59,2002400.142857,1
452,9,4.744737,1.320991,34.59,2012516.0,1
453,9,2.334211,1.314586,34.59,2034541.857143,1
454,9,-8.12,1.322271,34.61,1931085.375,1
455,9,-1.645263,1.324833,34.61,1919461.714286,1
456,9,18.2755,1.329957,34.61,1982723.625,1
457,9,16.867368,1.332519,34.59,1968269.0,1
458,9,2.043158,1.329957,34.59,1964108.0,1
459,9,-28.165263,1.340205,34.59,1953758.75,1
460,9,-1.580526,1.337643,34.59,1990253.875,1
461,9,-8.038947,1.335081,34.59,2064005.285714,1
462,9,39.448421,1.344048,34.59,2075141.25,1
463,9,-19.392632,1.346609,34.61,2051858.714286,1
464,9,34.447368,1.346609,34.61,2097149.75,1
465,9,0.7035,1.346609,34.59,2127011.875,1
466,9,-36.166842,1.340205,34.57,2087557.5,1
467,9,31.6285,1.347249,34.57,2082378.625,1
468,9,-14.057,1.351093,34.56,2171366.428571,1
469,9,25.156842,1.341486,34.57,2151029.142857,1
470,9,-47.763158,1.3607,34.55,2132176.714286,1
471,9,34.2415,1.353014,34.55,2122080.625,1
472,9,-6.694211,1.346609,34.55,2121234.714286,1
473,9,-33.6,1.350452,34.57,2149165.5,1
474,9,23.937895,1.355576,34.57,2214996.0,1
475,9,15.450526,1.353014,34.57,2230592.125,1
476,9,-6.6275,1.34789,34.56,2218728.857143,1
477,9,7.925263,1.351733,34.55,2188502.375,1
478,9,8.147895,1.350452,34.55,2173589.428571,1
479,9,-12.165263,1.34789,34.55,2164021.5,1
480,9,-13.321053,1.346609,34.57,2162579.428571,1
481,9,-8.707895,1.356857,34.55,2226179.75,1
482,9,-20.075263,1.354295,34.55,2200994.125,1
483,9,-30.7005,1.356857,34.55,2176218.714286,1
484,9,33.716842,1.354295,34.55,2166925.375,1
485,9,-6.105263,1.351733,34.55,2195267.857143,1
486,9,-19.631579,1.358138,34.55,2200335.0,1
487,9,10.8785,1.359419,34.53,2183528.857143,1
488,9,18.799474,1.361981,34.5,2118740.0,1
489,9,-2.0935,1.363903,34.515,2127610.857143,1
490,9,-0.417368,1.365824,34.53,2147510.142857,1
491,9,-8.527895,1.364543,34.53,2103105.5,1
492,9,22.484737,1.363262,34.53,2072502.428571,1
493,9,-24.2735,1.364543,34.53,2048107.0,1
494,9,-31.722105,1.368386,34.53,1999567.142857,1
495,9,-8.148947,1.370947,34.5,1964974.25,1
496,9,-33.662105,1.364543,34.5,1920056.25,1
497,9,5.092632,1.361981,34.5,1873259.714286,1
498,9,28.849474,1.3607,34.53,1883546.875,1
499,9,2.6815,1.365824,34.53,1950173.857143,1
500,9,-35.714737,1.365824,34.53,1959161.875,1
501,9,25.744737,1.370947,34.49,1995921.75,1
502,9,-41.657895,1.372228,34.49,1976275.571429,1
503,9,-59.514211,1.365824,34.49,2038823.625,1
504,9,34.262105,1.369666,34.49,2071387.714286,1
505,9,61.628,1.367745,34.49,2085467.75,1
506,9,-15.328947,1.363262,34.49,2075071.142857,1
507,9,0.918947,1.368386,34.49,2044977.0,1
508,9,37.338947,1.364543,34.49,2116645.714286,1
509,9,65.070526,1.364543,34.49,2132739.375,1
510,9,-12.628421,1.367105,34.49,2112841.571429,1
511,9,-46.775263,1.364543,34.49,2096370.375,1
512,9,15.778,1.362621,34.49,2081310.125,1
513,9,-49.764211,1.3607,34.49,2094507.5,1
514,9,80.988947,1.3607,34.49,2171479.5,1
515,9,-24.7135,1.365824,34.495,2177780.0,1
516,9,-19.777895,1.367105,34.5,2137380.0,1
517,9,8.295263,1.363262,34.5,2105440.125,1
