Unnamed: 0,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
486,0,0.5559727232,0.1607188047,0.7159090909,0.2814896881,1
487,0,0.6050604249,0.1607188047,0.7102272727,0.2954403044,1
488,0,0.6225586477,0.1607188047,0.7102272727,0.3038748451,1
489,0,0.6268765962,0.1598355032,0.7102272727,0.3040817193,1
490,0,0.5293910113,0.1589522017,0.7102272727,0.3081958375,1
491,0,0.6037229141,0.1580689003,0.7102272727,0.3108703848,1
492,0,0.5748663806,0.1571862883,0.7102272727,0.3008070659,1
493,0,0.6221163213,0.1563029869,0.7102272727,0.3042669373,1
494,0,0.6205839762,0.1536530825,0.7017045455,0.3086511887,1
495,0,0.5805744978,0.1580689003,0.7102272727,0.3061407731,1
496,0,0.4525631237,0.1554196854,0.7102272727,0.3074042445,1
497,0,0.5641346989,0.1554196854,0.7017045455,0.2985040943,1
498,0,0.5692372502,0.1518864796,0.7017045455,0.2994848946,1
499,0,0.4524736052,0.1510038676,0.7017045455,0.2987018501,1
500,0,0.6158921566,0.1501205662,0.7017045455,0.3003950272,1
501,0,0.6242173718,0.1501205662,0.7017045455,0.2945734844,1
502,0,0.5435928491,0.1501205662,0.6988636364,0.2899082715,1
503,0,0.4000157974,0.1492372647,0.7017045455,0.2854459436,1
504,0,0.631915958,0.1492372647,0.7017045455,0.2721803487,1
505,0,0.543192649,0.1483539632,0.7017045455,0.2721803487,1
506,0,0.6496142808,0.1474706618,0.7017045455,0.2720555403,1
507,0,0.6132961217,0.1483539632,0.6988636364,0.2738900529,1
508,0,0.6101787736,0.1474706618,0.6988636364,0.2764523296,1
509,0,0.6069877044,0.1474706618,0.6931818182,0.2752167834,1
510,0,0.6242121061,0.1465873603,0.6988636364,0.2742610587,1
511,0,0.5664516469,0.1474706618,0.6988636364,0.2713551315,1
512,0,0.5964929833,0.1465873603,0.6988636364,0.2712514094,1
513,0,0.6348121429,0.1439381455,0.6931818182,0.2703441264,1
514,0,0.6267133567,0.1448207574,0.6988636364,0.2656190739,1
515,0,0.6105368474,0.1421715425,0.6988636364,0.273230677,1
516,0,0.6205418499,0.1412882411,0.6988636364,0.2714252294,1
517,0,0.5852873805,0.1404049396,0.6988636364,0.2726077748,1
518,0,0.6071456781,0.1421715425,0.6931818182,0.2757724372,1
519,0,0.6345435876,0.1395216381,0.6931818182,0.2790807149,1
520,0,0.5450093468,0.1412882411,0.6931818182,0.2732209887,1
521,0,0.535515126,0.1359891218,0.6931818182,0.2989144233,1
522,0,0.599547142,0.1351058203,0.6875,0.3024694682,1
523,0,0.5811800637,0.1333392174,0.6875,0.3032593516,1
524,0,0.6339222243,0.1351058203,0.6818181818,0.3043586914,1
525,0,0.5687422659,0.1333392174,0.6818181818,0.305089305,1
526,0,0.4242752955,0.1324559159,0.6875,0.3033653532,1
527,0,0.6770121903,0.1324559159,0.6875,0.3037665638,1
528,0,0.7025249467,0.1306900026,0.6875,0.304615147,1
529,0,0.6202785603,0.1315726145,0.6818181818,0.3021959156,1
530,0,0.6891814328,0.1298067011,0.6818181818,0.2909152873,1
531,0,0.618725152,0.1271567967,0.6761363636,0.2931122572,1
532,0,0.6225481162,0.1253901938,0.6761363636,0.2935117581,1
533,0,0.61897791,0.1280400982,0.6818181818,0.2924979035,1
534,0,0.5165793423,0.1245068923,0.6761363636,0.2907568547,1
535,0,0.5943603381,0.1262734952,0.6761363636,0.2920744667,1
536,0,0.6298465022,0.1253901938,0.6761363636,0.2735264558,1
537,0,0.6464284774,0.1262734952,0.6818181818,0.2794163868,1
538,0,0.6202259024,0.1253901938,0.6704545455,0.2810993056,1
539,0,0.4146599616,0.1218576774,0.6818181818,0.2850378942,1
540,0,0.5074589927,0.120974376,0.6818181818,0.2849028275,1
541,0,0.6301255891,0.1227409789,0.6761363636,0.2786572781,1
542,0,0.562823517,0.1218576774,0.6761363636,0.2769042614,1
543,0,0.5626339486,0.1227409789,0.6704545455,0.2664004087,1
544,0,0.6285353203,0.1218576774,0.6704545455,0.273173117,1
545,0,0.6111898054,0.1200910745,0.6704545455,0.2728653702,1
546,0,0.5835917959,0.120974376,0.6704545455,0.2738011483,1
547,0,0.5761617651,0.120974376,0.6704545455,0.2751660621,1
548,0,0.5653037045,0.1200910745,0.6761363636,0.2759895697,1
549,0,0.697885785,0.1174418597,0.6704545455,0.2818276396,1
550,0,0.6796082252,0.1200910745,0.6704545455,0.2812662867,1
551,0,0.61052105,0.1156752567,0.6704545455,0.2815386996,1
552,0,0.5633500961,0.1147919553,0.6704545455,0.2708313921,1
553,0,0.6168663279,0.1139086538,0.6647727273,0.3020636984,1
554,0,0.5750032911,0.1130253523,0.6647727273,0.2989144233,1
555,0,0.6146336326,0.1121420509,0.6647727273,0.3032770185,1
556,0,0.7117980043,0.1130253523,0.6704545455,0.3090854536,1
557,0,0.5333824807,0.1121420509,0.6704545455,0.3093441888,1
558,0,0.5415655196,0.1103761375,0.6647727273,0.3136099008,1
559,0,0.6806824465,0.109492836,0.65625,0.2928335754,1
560,0,0.5905795003,0.1086095346,0.65625,0.3026626648,1
561,0,0.6033121824,0.109492836,0.65625,0.2946031192,1
562,0,0.5526394776,0.109492836,0.65625,0.2985667835,1
563,0,0.6338485032,0.1077262331,0.65625,0.3028399042,1
564,0,0.5949448408,0.1068429316,0.65625,0.3148363286,1
565,0,0.5933440404,0.1068429316,0.6505681818,0.3172669581,1
566,0,0.4351649509,0.1077262331,0.6505681818,0.3198001698,1
567,0,0.5539348622,0.1077262331,0.65625,0.3165699686,1
568,0,0.6429846502,0.1059596302,0.65625,0.2954118093,1
569,0,0.5595903215,0.1041937168,0.65625,0.2912971212,1
570,0,0.5278691978,0.1059596302,0.65625,0.2886202944,1
571,0,0.5972407256,0.1041937168,0.6505681818,0.2700084545,1
572,0,0.6016376609,0.1015438124,0.6505681818,0.2728083801,1
573,0,0.6302993602,0.1024271138,0.6477272727,0.2776041003,1
574,0,0.5933282431,0.1041937168,0.6477272727,0.2747494642,1
575,0,0.6007214133,0.1006605109,0.6477272727,0.2799737503,1
576,0,0.5487427924,0.1006605109,0.6505681818,0.2750908352,1
577,0,0.6180932572,0.1015438124,0.6505681818,0.279374784,1
578,0,0.5614965377,0.1015438124,0.6505681818,0.2829691521,1
579,0,0.4890550538,0.0997772094,0.6477272727,0.2928398443,1
580,0,0.5639609278,0.0971279946,0.6477272727,0.2947963158,1
581,0,0.6116005371,0.0980106065,0.6477272727,0.2974782718,1
582,0,0.5864879808,0.098893908,0.6477272727,0.2959372584,1
583,0,0.6234169716,0.0962446931,0.6477272727,0.2942896735,1
584,0,0.6490403096,0.0971279946,0.6477272727,0.2946230658,1
585,0,0.6756272873,0.0971279946,0.6477272727,0.2974184321,1
586,0,0.5407967141,0.0953613917,0.6477272727,0.2962330372,1
587,0,0.5840446539,0.0962446931,0.6477272727,0.2875676865,1
588,0,0.6270293041,0.0953613917,0.6477272727,0.2882715147,1
589,0,0.5972459914,0.0944780902,0.6477272727,0.2946179367,1
590,0,0.6113583107,0.0927114873,0.6420454545,0.3016339928,1
591,0,0.5548827045,0.0909455739,0.6420454545,0.3026421484,1
592,0,0.4495194966,0.0918281858,0.6420454545,0.3062650116,1
593,0,0.6286195729,0.0944780902,0.6420454545,0.3062199893,1
594,0,0.599973671,0.0935947887,0.6420454545,0.2967356903,1
595,0,0.6320054764,0.0909455739,0.6420454545,0.3002935847,1
596,0,0.5884626524,0.0935947887,0.6420454545,0.3029755407,1
597,0,0.6288249388,0.0918281858,0.6420454545,0.3070623036,1
598,0,0.6302361707,0.0909455739,0.6420454545,0.3060820732,1
599,0,0.6060240647,0.0882956695,0.6363636364,0.2938850435,1
600,0,0.6132539954,0.0900622724,0.6363636364,0.2922659536,1
601,0,0.5602222164,0.087412368,0.6363636364,0.2899225191,1
602,0,0.6274926937,0.0882956695,0.6363636364,0.2754031411,1
603,0,0.6875964298,0.087412368,0.6363636364,0.274045636,1
604,0,0.5142044707,0.0900622724,0.6363636364,0.2824112186,1
605,0,0.4297411864,0.0865290665,0.6420454545,0.2941853815,1
606,0,0.6708196203,0.087412368,0.625,0.2976834363,1
607,0,0.6956688871,0.0865290665,0.625,0.2988722506,1
608,0,0.5789894947,0.0847624636,0.625,0.3074145027,1
609,0,0.5362523367,0.0856457651,0.625,0.3170862993,1
610,0,0.5584318475,0.0865290665,0.6306818182,0.3272465014,1
611,0,0.6000631895,0.0829965502,0.6306818182,0.3296093126,1
612,0,0.5946183618,0.0847624636,0.6306818182,0.3197562874,1
613,0,0.6409415234,0.0812299473,0.625,0.3272527704,1
614,0,0.6386035123,0.0812299473,0.625,0.3265158879,1
615,0,0.517342882,0.0829965502,0.625,0.3286438997,1
616,0,0.5903162107,0.0803466458,0.6306818182,0.3265683188,1
617,0,0.6356020115,0.0803466458,0.6306818182,0.3225379761,1
618,0,0.525346884,0.0812299473,0.6306818182,0.31540623,1
619,0,0.6041757721,0.0785800429,0.6306818182,0.2949923619,1
620,0,0.5377267581,0.0785800429,0.6306818182,0.2930301914,1
621,0,0.6117374477,0.0776967414,0.6306818182,0.2951496547,1
622,0,0.6305889787,0.0785800429,0.6306818182,0.2945894416,1
623,0,0.6301097917,0.0785800429,0.6306818182,0.297245752,1
624,0,0.595092283,0.0776967414,0.625,0.281854425,1
625,0,0.5454832679,0.075930828,0.625,0.2930592564,1
626,0,0.5198283352,0.075930828,0.625,0.2866729413,1
627,0,0.6061873042,0.0768141295,0.625,0.2872479718,1
628,0,0.584671283,0.0741642251,0.625,0.2618486063,1
629,0,0.6267976093,0.0750475266,0.625,0.2680212083,1
630,0,0.6333166583,0.0741642251,0.625,0.2725319779,1
631,0,0.5673362997,0.0723976222,0.625,0.2683443424,1
632,0,0.6319106922,0.0803466458,0.625,0.2684868178,1
633,0,0.6208419999,0.0732809237,0.6193181818,0.2686498096,1
634,0,0.5566520102,0.0715143207,0.6193181818,0.2686196048,1
635,0,0.6541481267,0.0723976222,0.6193181818,0.2730209533,1
636,0,0.4718253864,0.0715143207,0.6193181818,0.2726659047,1
637,0,0.5801953608,0.0688651059,0.6193181818,0.2688082421,1
638,0,0.6119164846,0.0670985029,0.6193181818,0.2698443229,1
639,0,0.5610542113,0.0670985029,0.6136363636,0.2720589597,1
640,0,0.4888444222,0.0679818044,0.6136363636,0.2683546006,1
641,0,0.5995629394,0.0697484073,0.6136363636,0.2694641987,1
642,0,0.5519654564,0.0670985029,0.6193181818,0.2720304646,1
643,0,0.6307100919,0.0679818044,0.6193181818,0.267577825,1
644,0,0.5990416261,0.0679818044,0.6136363636,0.2676074599,1
645,0,0.5388325742,0.0670985029,0.6193181818,0.270988115,1
646,0,0.6185197862,0.0653319,0.6193181818,0.2741761434,1
647,0,0.5375266581,0.0662152015,0.6136363636,0.2695730498,1
648,0,0.6147863405,0.0662152015,0.6136363636,0.2711482573,1
649,0,0.5533503594,0.0644485985,0.6136363636,0.284096987,1
650,0,0.6589821226,0.0635659866,0.6136363636,0.2973403557,1
651,0,0.4204154709,0.0635659866,0.6051136364,0.2953468406,1
652,0,0.5885258419,0.0635659866,0.6051136364,0.2980293664,1
653,0,0.6872594192,0.0644485985,0.6051136364,0.295135977,1
654,0,0.543139991,0.0635659866,0.6051136364,0.2929606634,1
655,0,0.5098075353,0.0635659866,0.6051136364,0.2960295824,1
656,0,0.5737342355,0.0644485985,0.6051136364,0.2999077615,1
657,0,0.7107343145,0.0635659866,0.6022727273,0.3026455678,1
658,0,0.6274663648,0.0644485985,0.6022727273,0.3056415394,1
659,0,0.5928174614,0.0617993837,0.6051136364,0.3140675316,1
660,0,0.5645928227,0.0609160822,0.6051136364,0.3133796606,1
661,0,0.6276138069,0.0644485985,0.6051136364,0.3061139877,1
662,0,0.524667597,0.0635659866,0.6051136364,0.3164377515,1
663,0,0.6016218636,0.0609160822,0.6022727273,0.3198736871,1
664,0,0.6180511308,0.0609160822,0.5965909091,0.3173125502,1
665,0,0.5710434164,0.0573828764,0.5965909091,0.3088990958,1
666,0,0.7167478476,0.0591494793,0.6022727273,0.3084494436,1
667,0,0.5566888708,0.0565002644,0.6022727273,0.3055788503,1
668,0,0.6067981359,0.0565002644,0.6022727273,0.3000114835,1
669,0,0.6241015244,0.055616963,0.6022727273,0.2944378478,1
670,0,0.5901108449,0.0547336615,0.5965909091,0.2875659768,1
671,0,0.6250651642,0.055616963,0.6022727273,0.2672125182,1
672,0,0.6018904189,0.0573828764,0.6022727273,0.268942169,1
673,0,0.5335088597,0.0565002644,0.5965909091,0.2691308063,1
674,0,0.6272873279,0.055616963,0.5909090909,0.2720737772,1
675,0,0.6585029357,0.0565002644,0.5965909091,0.2737846212,1
676,0,0.5207287854,0.0626826852,0.5965909091,0.2817085302,1
677,0,0.6171085543,0.055616963,0.5909090909,0.2883974629,1
678,0,0.6538058503,0.0512004556,0.5909090909,0.2705977325,1
679,0,0.6194886917,0.0512004556,0.5909090909,0.2719523882,1
680,0,0.5400647692,0.0520837571,0.5965909091,0.2856203334,1
681,0,0.634759485,0.0520837571,0.5909090909,0.2909358037,1
682,0,0.6163134199,0.0512004556,0.5909090909,0.2767127745,1
683,0,0.6210368342,0.0512004556,0.5852272727,0.285414599,1
684,0,0.593480951,0.0503178437,0.5852272727,0.2708422202,1
685,0,0.5655722598,0.0503178437,0.5852272727,0.2781130223,1
686,0,0.6180037387,0.0512004556,0.5852272727,0.2835863553,1
687,0,0.6075774729,0.0494345423,0.5852272727,0.295153644,1
688,0,0.6333693162,0.0485512408,0.5852272727,0.3041107843,1
689,0,0.5740607146,0.0485512408,0.5852272727,0.2962256285,1
690,0,0.6266870277,0.0503178437,0.5795454545,0.2882396002,1
691,0,0.5996103315,0.0485512408,0.5795454545,0.2858762191,1
692,0,0.5706590137,0.0503178437,0.5795454545,0.2868376428,1
693,0,0.6103525447,0.0476679393,0.5795454545,0.2879888436,1
694,0,0.6864274242,0.0503178437,0.5795454545,0.2907004345,1
695,0,0.5563887207,0.0494345423,0.5795454545,0.2905904435,1
696,0,0.5690687449,0.0476679393,0.5795454545,0.2617123998,1
697,0,0.5937705695,0.0485512408,0.5738636364,0.2711157729,1
698,0,0.5742450172,0.0467846379,0.5795454545,0.2510381466,1
699,0,0.6755219715,0.0503178437,0.5852272727,0.2671486893,1
700,0,0.4314578342,0.0485512408,0.5738636364,0.2735919945,1
701,0,0.6202311682,0.0485512408,0.5738636364,0.2839106292,1
702,0,0.5802690819,0.0485512408,0.5738636364,0.2778172434,1
703,0,0.6357441879,0.0441347335,0.5795454545,0.2662983964,1
704,0,0.6225481162,0.0459013364,0.5795454545,0.270063165,1
705,0,0.5699902583,0.0441347335,0.5738636364,0.2814629027,1
706,0,0.6006108317,0.0459013364,0.5738636364,0.2881740616,1
707,0,0.4173191859,0.0441347335,0.5738636364,0.2892779606,1
708,0,0.5279955767,0.05385036,0.5681818182,0.2863612052,1
709,0,0.6167241515,0.0459013364,0.5681818182,0.2885598848,1
710,0,0.6207524815,0.0441347335,0.5681818182,0.2892973372,1
711,0,0.7035465101,0.0423688201,0.5738636364,0.2914230694,1
712,0,0.5516126484,0.0450180349,0.5738636364,0.2928837267,1
713,0,0.5290540007,0.0423688201,0.5681818182,0.2952738932,1
714,0,0.5867881309,0.0432521215,0.5681818182,0.2866216502,1
715,0,0.6470814355,0.0423688201,0.5681818182,0.2904114945,1
716,0,0.6804718149,0.0432521215,0.5681818182,0.2924887851,1
717,0,0.4753376688,0.0450180349,0.5738636364,0.2963812116,1
718,0,0.6409362576,0.0441347335,0.5738636364,0.2838958118,1
719,0,0.6002158974,0.0423688201,0.5738636364,0.2890112467,1
720,0,0.5351254575,0.0441347335,0.5681818182,0.2886305526,1
721,0,0.6115426134,0.0432521215,0.5681818182,0.2890488602,1
722,0,0.6151496801,0.0414855186,0.5681818182,0.2909796861,1
723,0,0.5219293857,0.0441347335,0.5738636364,0.295367357,1
724,0,0.6093573102,0.0423688201,0.5596590909,0.2981843796,1
725,0,0.598715147,0.0432521215,0.5596590909,0.2972155473,1
726,0,0.5917748348,0.0423688201,0.5738636364,0.2978886008,1
727,0,0.6020957847,0.0423688201,0.5596590909,0.2831253051,1
728,0,0.6195940075,0.0423688201,0.5596590909,0.2829873889,1
729,0,0.5700271188,0.0406022171,0.5596590909,0.2781358183,1
730,0,0.6460124799,0.0406022171,0.5681818182,0.2789598958,1
731,0,0.6636212843,0.0406022171,0.5681818182,0.2833458569,1
732,0,0.5786998763,0.0432521215,0.5596590909,0.2845933711,1
733,0,0.5035254469,0.0441347335,0.5596590909,0.2864478302,1
734,0,0.6434375082,0.0406022171,0.5681818182,0.2856892915,1
735,0,0.6127695427,0.0397189157,0.5681818182,0.2838257139,1
736,0,0.5703957242,0.0414855186,0.5681818182,0.2795862174,1
737,0,0.6106316316,0.0397189157,0.5738636364,0.2693251427,1
738,0,0.6254600985,0.0414855186,0.5681818182,0.2813095992,1
739,0,0.6368026118,0.0406022171,0.5681818182,0.2870308394,1
740,0,0.4389194597,0.0397189157,0.5681818182,0.2876554513,1
741,0,0.5935230773,0.0423688201,0.5596590909,0.2897977106,1
742,0,0.6104052026,0.0414855186,0.5681818182,0.2803162611,1
743,0,0.6000684553,0.0406022171,0.5596590909,0.2898091087,1
744,0,0.5568152497,0.0370697008,0.5596590909,0.2949444902,1
745,0,0.6432110792,0.0388356142,0.5596590909,0.2888357171,1
746,0,0.6218846265,0.0397189157,0.5596590909,0.2808445597,1
747,0,0.4812880124,0.0406022171,0.5568181818,0.2582776041,1
748,6,0.5776954267,0.3154923906,0.125,0.2148579564,1
749,6,0.6983241621,0.2995936537,0.125,0.286414396,1
750,6,0.6484953003,0.2978270508,0.1193181818,0.316874486,1
751,6,0.5721755615,0.2969437493,0.1193181818,0.330289015,1
752,6,0.5932334588,0.3022428686,0.125,0.3441902399,1
753,6,0.6449685369,0.304892773,0.125,0.3512933485,1
754,6,0.5944261604,0.3031261701,0.125,0.3587265249,1
755,6,0.5804099418,0.3075426774,0.125,0.3629316374,1
756,6,0.5844488033,0.3013595671,0.125,0.3679465797,1
757,6,0.5784273716,0.3031261701,0.1193181818,0.3660774931,1
758,6,0.6015902688,0.3004769552,0.1193181818,0.3808605454,1
759,6,0.5952594718,0.2960604479,0.125,0.3899747885,1
760,6,0.5766040915,0.2960604479,0.125,0.3933029177,1
761,6,0.6048432111,0.2969437493,0.125,0.3975463085,1
762,6,0.592046023,0.2907606391,0.1193181818,0.3968162648,1
763,6,0.5508412101,0.2863441318,0.1193181818,0.3861781054,1
764,6,0.574967747,0.2775118067,0.1193181818,0.3919740501,1
765,6,0.6039453937,0.2739786008,0.1193181818,0.3816358013,1
766,6,0.5968668545,0.2730952993,0.1136363636,0.3830580852,1
767,6,0.6111911219,0.281928314,0.1193181818,0.3638379706,1
768,6,0.7170374661,0.2907606391,0.1193181818,0.3802262452,1
769,6,0.5898896817,0.294293845,0.125,0.3730770221,1
770,6,0.6143861404,0.2907606391,0.1193181818,0.3481825892,1
771,6,0.6212369343,0.292527242,0.1193181818,0.3536682701,1
772,6,0.6200995234,0.2995936537,0.125,0.3279934522,1
773,6,0.585715226,0.2845775288,0.1136363636,0.3323562374,1
774,6,0.5926937153,0.2863441318,0.1136363636,0.3272466914,1
775,6,0.5894986967,0.2845775288,0.1193181818,0.3204236419,1
776,6,0.5565875043,0.2836949169,0.1193181818,0.3171317015,1
777,6,0.5352215581,0.2792784096,0.1193181818,0.2936746074,1
778,6,0.6169295174,0.2783951081,0.1193181818,0.3052333001,1
779,6,0.5586569601,0.2722119979,0.1136363636,0.3167629753,1
780,6,0.5892235591,0.2660295772,0.1193181818,0.3104013559,1
781,6,0.6107290487,0.2669128786,0.1193181818,0.3034595769,1
782,6,0.6147863405,0.2669128786,0.1193181818,0.2940060525,1
783,6,0.5885337406,0.2677961801,0.1193181818,0.31280539,1
784,6,0.5742752955,0.2686794815,0.1193181818,0.3140669617,1
785,6,0.5779560833,0.2695620935,0.1193181818,0.3123150848,1
786,6,0.6108435797,0.2695620935,0.1136363636,0.3150962036,1
787,6,0.5660435481,0.2695620935,0.1136363636,0.3033850148,1
788,6,0.6100760907,0.2704453949,0.1136363636,0.303921577,1
