participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
8,-58.82,1600928302.140625,,,,,,,0
8,-61.19,1600928302.15625,,,,,,,0
8,-59.97,1600928302.171875,,,,,,,0
8,-54.39,1600928302.1875,,,,,,,0
8,-44.42,1600928302.203125,,,,,,,0
8,-30.83,1600928302.21875,,,,,,,0
8,-15.09,1600928302.234375,,,,,,,0
8,1.0,1600928302.25,,,,,,,0
8,15.77,1600928302.265625,,,,,,,0
8,28.02,1600928302.28125,,,,,,,0
8,37.21,1600928302.296875,,,,,,,0
8,43.38,1600928302.3125,,,,,,,0
8,46.99,1600928302.328125,,,,,,,0
8,48.66,1600928302.34375,,,,,,,0
8,49.06,1600928302.359375,,,,,,,0
8,48.84,1600928302.375,,,,,,,0
8,48.54,1600928302.390625,,,,,,,0
8,48.64,1600928302.40625,,,,,,,0
8,49.41,1600928302.421875,,,,,,,0
8,50.89,1600928302.4375,,,,,,,0
8,52.97,1600928302.453125,,,,,,,0
8,55.41,1600928302.46875,,,,,,,0
8,58.12,1600928302.484375,,,,,,,0
8,61.2,1600928302.5,,,,,,,0
8,65.0,1600928302.515625,,,,,,,0
8,69.91,1600928302.53125,,,,,,,0
8,76.22,1600928302.546875,,,,,,,0
8,83.94,1600928302.5625,,,,,,,0
8,92.92,1600928302.578125,,,,,,,0
8,102.81,1600928302.59375,,,,,,,0
8,113.12,1600928302.609375,,,,,,,0
8,123.12,1600928302.625,,,,,,,0
8,131.67,1600928302.640625,,,,,,,0
8,137.28,1600928302.65625,,,,,,,0
8,138.35,1600928302.671875,,,,,,,0
8,133.73,1600928302.6875,,,,,,,0
8,123.14,1600928302.703125,,,,,,,0
8,107.4,1600928302.71875,,,,,,,0
8,88.17,1600928302.734375,,,,,,,0
8,67.42,1600928302.75,,,,,,,0
8,46.88,1600928302.765625,,,,,,,0
8,27.78,1600928302.78125,,,,,,,0
8,11.0,1600928302.796875,,,,,,,0
8,-2.65,1600928302.8125,,,,,,,0
8,-12.25,1600928302.828125,,,,,,,0
8,-16.98,1600928302.84375,,,,,,,0
8,-16.44,1600928302.859375,,,,,,,0
8,-11.08,1600928302.875,,,,,,,0
8,-2.09,1600928302.890625,,,,,,,0
8,8.86,1600928302.90625,,,,,,,0
8,20.27,1600928302.921875,,,,,,,0
8,31.13,1600928302.9375,,,,,,,0
8,41.0,1600928302.953125,,,,,,,0
8,49.7,1600928302.96875,,,,,,,0
8,56.8,1600928302.984375,,,,,,,0
8,61.45,1600928303.0,,,,,,,0
8,62.51,1600928303.015625,,,,,,,0
8,58.92,1600928303.03125,,,,,,,0
8,50.37,1600928303.046875,,,,,,,0
8,37.65,1600928303.0625,,,,,,,0
8,22.79,1600928303.078125,,,,,,,0
8,8.75,1600928303.09375,,,,,,,0
8,-1.3,1600928303.109375,,,,,,,0
8,-4.79,1600928303.125,,,,,,,0
8,-0.58,1600928303.140625,,,,,,,0
8,10.63,1600928303.15625,,,,,,,0
8,26.55,1600928303.171875,,,,,,,0
8,44.15,1600928303.1875,,,,,,,0
8,60.65,1600928303.203125,,,,,,,0
8,74.43,1600928303.21875,,,,,,,0
8,85.12,1600928303.234375,,,,,,,0
8,93.19,1600928303.25,,,,,,,0
8,99.0,1600928303.265625,,,,,,,0
8,102.17,1600928303.28125,,,,,,,0
8,101.52,1600928303.296875,,,,,,,0
8,95.4,1600928303.3125,,,,,,,0
8,82.43,1600928303.328125,,,,,,,0
8,61.94,1600928303.34375,,,,,,,0
8,34.12,1600928303.359375,,,,,,,0
8,-0.22,1600928303.375,,,,,,,0
8,-39.81,1600928303.390625,,,,,,,0
8,-82.97,1600928303.40625,,,,,,,0
8,-127.44,1600928303.421875,,,,,,,0
8,-170.27,1600928303.4375,,,,,,,0
8,-208.02,1600928303.453125,,,,,,,0
8,-237.24,1600928303.46875,,,,,,,0
8,-255.32,1600928303.484375,,,,,,,0
8,-261.18,1600928303.5,,,,,,,0
8,-255.62,1600928303.515625,,,,,,,0
8,-241.16,1600928303.53125,,,,,,,0
8,-221.3,1600928303.546875,,,,,,,0
8,-199.66,1600928303.5625,,,,,,,0
8,-179.11,1600928303.578125,,,,,,,0
8,-161.29,1600928303.59375,,,,,,,0
8,-146.58,1600928303.609375,,,,,,,0
8,-134.49,1600928303.625,,,,,,,0
8,-124.17,1600928303.640625,,,,,,,0
8,-114.92,1600928303.65625,,,,,,,0
8,-106.38,1600928303.671875,,,,,,,0
8,-98.58,1600928303.6875,,,,,,,0
8,-91.65,1600928303.703125,,,,,,,0
8,-85.71,1600928303.71875,,,,,,,0
8,-80.73,1600928303.734375,,,,,,,0
8,-76.44,1600928303.75,,,,,,,0
8,-72.52,1600928303.765625,,,,,,,0
8,-68.66,1600928303.78125,,,,,,,0
8,-64.71,1600928303.796875,,,,,,,0
8,-60.73,1600928303.8125,,,,,,,0
8,-56.99,1600928303.828125,,,,,,,0
8,-53.79,1600928303.84375,,,,,,,0
8,-51.37,1600928303.859375,,,,,,,0
8,-49.8,1600928303.875,,,,,,,0
8,-48.97,1600928303.890625,,,,,,,0
8,-48.67,1600928303.90625,,,,,,,0
8,-48.71,1600928303.921875,,,,,,,0
8,-48.98,1600928303.9375,,,,,,,0
8,-49.43,1600928303.953125,,,,,,,0
8,-50.04,1600928303.96875,,,,,,,0
8,-50.82,1600928303.984375,,,,,,,0
