participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
7,-12.4,1649753752.984375,,,,,,,0
7,-4.61,1649753753.0,,,,,,,0
7,2.54,1649753753.015625,,,,,,,0
7,8.45,1649753753.03125,,,,,,,0
7,12.6,1649753753.046875,,,,,,,0
7,14.78,1649753753.0625,,,,,,,0
7,15.04,1649753753.078125,,,,,,,0
7,13.72,1649753753.09375,,,,,,,0
7,11.37,1649753753.109375,,,,,,,0
7,8.67,1649753753.125,,,,,,,0
7,6.23,1649753753.140625,,,,,,,0
7,4.5,1649753753.15625,,,,,,,0
7,3.72,1649753753.171875,,,,,,,0
7,3.89,1649753753.1875,,,,,,,0
7,4.97,1649753753.203125,,,,,,,0
7,6.81,1649753753.21875,,,,,,,0
7,9.27,1649753753.234375,,,,,,,0
7,12.14,1649753753.25,,,,,,,0
7,15.07,1649753753.265625,,,,,,,0
7,17.68,1649753753.28125,,,,,,,0
7,19.57,1649753753.296875,,,,,,,0
7,20.49,1649753753.3125,,,,,,,0
7,20.32,1649753753.328125,,,,,,,0
7,19.14,1649753753.34375,,,,,,,0
7,17.13,1649753753.359375,,,,,,,0
7,14.48,1649753753.375,,,,,,,0
7,11.37,1649753753.390625,,,,,,,0
7,8.0,1649753753.40625,,,,,,,0
7,4.58,1649753753.421875,,,,,,,0
7,1.42,1649753753.4375,,,,,,,0
7,-1.09,1649753753.453125,,,,,,,0
7,-2.69,1649753753.46875,,,,,,,0
7,-3.28,1649753753.484375,,,,,,,0
7,-3.01,1649753753.5,,,,,,,0
7,-2.34,1649753753.515625,,,,,,,0
7,-1.8,1649753753.53125,,,,,,,0
7,-1.89,1649753753.546875,,,,,,,0
7,-2.84,1649753753.5625,,,,,,,0
7,-4.56,1649753753.578125,,,,,,,0
7,-6.73,1649753753.59375,,,,,,,0
7,-8.95,1649753753.609375,,,,,,,0
7,-11.01,1649753753.625,,,,,,,0
7,-12.88,1649753753.640625,,,,,,,0
7,-14.79,1649753753.65625,,,,,,,0
7,-17.03,1649753753.671875,,,,,,,0
