ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
5.0,31.63857142857143,,,,1660301735.88125,0.0
5.0,51.206666666666656,,,,1660301735.98125,0.0
5.0,80.97571428571428,0.070443,31.43,,1660301736.08125,0.0
5.0,124.76166666666667,,,,1660301736.18125,0.0
5.0,164.9466666666667,0.075567,31.43,,1660301736.28125,0.0
5.0,158.70714285714286,,,,1660301736.38125,0.0
5.0,103.85166666666665,,,,1660301736.48125,0.0
5.0,38.47714285714286,0.06404,31.43,,1660301736.58125,0.0
5.0,-22.058333333333334,,,,1660301736.68125,0.0
5.0,-118.09333333333335,0.062759,31.43,,1660301736.78125,0.0
5.0,-256.83,,,,1660301736.88125,0.0
5.0,-337.1516666666667,,,,1660301736.98125,0.0
5.0,-459.4614285714286,0.06532,31.43,,1660301737.08125,0.0
5.0,-878.4866666666667,,,,1660301737.18125,0.0
5.0,-159.84666666666666,0.06532,31.41,,1660301737.28125,0.0
5.0,293.8885714285714,,,,1660301737.38125,0.0
5.0,228.7733333333333,,,,1660301737.48125,0.0
5.0,209.07000000000002,0.06404,31.41,,1660301737.58125,0.0
5.0,254.08,,,,1660301737.68125,0.0
5.0,307.4533333333333,0.061478,31.41,,1660301737.78125,0.0
5.0,186.29999999999995,,,,1660301737.88125,0.0
5.0,75.92500000000001,,,,1660301737.98125,0.0
5.0,11.255714285714285,0.061478,31.41,,1660301738.08125,0.0
5.0,-27.52,,,,1660301738.18125,0.0
5.0,-45.63666666666666,0.06404,31.45,,1660301738.28125,0.0
5.0,-31.217142857142857,,,,1660301738.38125,0.0
5.0,-24.084999999999997,,,,1660301738.48125,0.0
5.0,-14.17,0.06404,31.45,,1660301738.58125,0.0
5.0,-3.67,,,,1660301738.68125,0.0
5.0,1.5133333333333334,0.06404,31.45,,1660301738.78125,0.0
5.0,1.472857142857143,,,,1660301738.88125,0.0
5.0,-5.378333333333334,,,,1660301738.98125,0.0
5.0,-20.330000000000002,0.061478,31.45,,1660301739.08125,0.0
5.0,-10.738333333333335,,,,1660301739.18125,0.0
5.0,-5.375,0.062759,31.41,,1660301739.28125,0.0
5.0,-3.4528571428571433,,,,1660301739.38125,0.0
5.0,4.096666666666667,,,,1660301739.48125,0.0
5.0,4.417142857142857,0.061478,31.41,,1660301739.58125,0.0
5.0,1.1183333333333332,,,,1660301739.68125,0.0
5.0,-6.830000000000001,0.062759,31.41,,1660301739.78125,0.0
5.0,-10.464285714285714,,,,1660301739.88125,0.0
5.0,8.876666666666667,,,,1660301739.98125,0.0
5.0,11.04142857142857,0.06404,31.41,,1660301740.08125,0.0
5.0,17.093333333333334,,,,1660301740.18125,0.0
5.0,17.206666666666667,0.06404,31.41,,1660301740.28125,0.0
5.0,9.94714285714286,,,,1660301740.38125,0.0
5.0,-3.7550000000000003,,,,1660301740.48125,0.0
5.0,-23.49285714285714,0.061478,31.41,,1660301740.58125,0.0
5.0,-11.553333333333333,,,,1660301740.68125,0.0
5.0,12.063333333333333,0.060197,31.41,,1660301740.78125,0.0
5.0,20.14428571428571,,,,1660301740.88125,0.0
5.0,21.365,,,,1660301740.98125,0.0
5.0,14.73857142857143,0.06404,31.41,,1660301741.08125,0.0
5.0,-1.7733333333333334,,,,1660301741.18125,0.0
5.0,-7.6066666666666665,0.062759,31.39,,1660301741.28125,0.0
5.0,-16.68857142857143,,,,1660301741.38125,0.0
5.0,-5.853333333333334,,,,1660301741.48125,0.0
5.0,6.472857142857143,0.06404,31.39,,1660301741.58125,0.0
5.0,12.025,,,,1660301741.68125,0.0
5.0,14.961666666666668,0.062759,31.39,,1660301741.78125,0.0
5.0,7.581428571428573,,,,1660301741.88125,0.0
5.0,-0.4516666666666666,,,,1660301741.98125,0.0
5.0,-11.092857142857142,0.061478,31.39,,1660301742.08125,0.0
5.0,-5.216666666666667,,,,1660301742.18125,0.0
5.0,6.621666666666667,0.060197,31.43,,1660301742.28125,0.0
5.0,9.762857142857143,,,,1660301742.38125,0.0
5.0,11.06,,,,1660301742.48125,0.0
5.0,6.101428571428571,0.06404,31.43,,1660301742.58125,0.0
5.0,-4.823333333333333,,,,1660301742.68125,0.0
5.0,-6.836666666666666,0.06404,31.43,,1660301742.78125,0.0
5.0,-9.56857142857143,,,,1660301742.88125,0.0
5.0,3.7283333333333335,,,,1660301742.98125,0.0
5.0,8.615714285714285,0.062759,31.43,,1660301743.08125,0.0
5.0,10.765,,,,1660301743.18125,0.0
5.0,11.961666666666666,0.061478,31.41,,1660301743.28125,0.0
5.0,3.0942857142857148,,,,1660301743.38125,0.0
5.0,-10.588333333333333,,,,1660301743.48125,0.0
5.0,-27.928571428571427,0.061478,31.41,,1660301743.58125,0.0
5.0,-28.39833333333334,,,,1660301743.68125,0.0
5.0,-6.363333333333333,0.06404,31.41,,1660301743.78125,0.0
5.0,1.304285714285714,,,,1660301743.88125,0.0
5.0,12.141666666666666,,,,1660301743.98125,0.0
5.0,13.317142857142857,0.06404,31.41,,1660301744.08125,0.0
5.0,6.635000000000002,,,,1660301744.18125,0.0
5.0,-1.8933333333333333,0.062759,31.41,,1660301744.28125,0.0
5.0,-12.637142857142857,,,,1660301744.38125,0.0
5.0,-4.628333333333333,,,,1660301744.48125,0.0
5.0,4.434285714285715,0.061478,31.41,,1660301744.58125,0.0
5.0,8.426666666666668,,,,1660301744.68125,0.0
5.0,11.466666666666667,0.061478,31.41,,1660301744.78125,0.0
5.0,3.2571428571428567,,,,1660301744.88125,0.0
5.0,-7.8,,,,1660301744.98125,0.0
5.0,-13.45142857142857,0.062759,31.41,,1660301745.08125,0.0
5.0,-24.551666666666666,,,,1660301745.18125,0.0
5.0,-16.263333333333335,0.06404,31.39,,1660301745.28125,0.0
5.0,-0.17999999999999997,,,,1660301745.38125,0.0
5.0,8.736666666666666,,,,1660301745.48125,0.0
5.0,14.418571428571429,0.06532,31.39,,1660301745.58125,0.0
5.0,13.178333333333335,,,,1660301745.68125,0.0
5.0,5.493333333333332,0.06404,31.39,,1660301745.78125,0.0
5.0,4.225714285714285,,,,1660301745.88125,0.0
5.0,-4.5616666666666665,,,,1660301745.98125,0.0
5.0,-8.462857142857143,0.062759,31.39,,1660301746.08125,0.0
