Unnamed: 0,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
600,0,0.4569504961,-0.1850204177,1.1285530534,-0.3749376474,1
601,0,0.3426324768,-0.1959082974,1.1285530534,-0.3841835774,1
602,0,-0.7503058106,-0.1959082974,1.1531269759,-0.3147321474,1
603,0,0.4141436754,-0.2104292489,1.1531269759,-0.3569126988,1
604,0,-0.0763684094,-0.2140594868,1.1531269759,-0.2659268844,1
605,0,-0.5576223169,-0.2031687732,1.1531269759,-0.2583184016,1
606,0,0.1141304697,-0.2031687732,1.1531269759,-0.23167351,1
607,0,1.0180195114,-0.2249473666,1.1285530534,-0.1541960916,1
608,0,-2.1311445255,-0.2031687732,1.103979131,-0.1218559676,1
609,0,-0.6052003415,-0.2140594868,1.103979131,-0.1302750302,1
610,0,0.4482567548,-0.2176897247,1.1531269759,-0.0992775478,1
611,0,0.0711043793,-0.1995385353,1.103979131,-0.0420059882,1
612,0,0.0383516017,-0.1959082974,1.103979131,-0.0810006843,1
613,0,-0.3177384538,-0.206799011,1.103979131,-0.0720620471,1
614,0,-1.4259770757,-0.2140594868,1.1285530534,-0.0769836182,1
615,0,0.2792465585,-0.2031687732,1.1285530534,-0.0823460404,1
616,0,0.2964675549,-0.2249473666,1.103979131,-0.1623160052,1
617,0,-0.1983650002,-0.2140594868,1.103979131,-0.2458192942,1
618,0,0.5340125114,-0.2031687732,1.1285530534,-0.2111951052,1
619,0,-0.2041351208,-0.2140594868,1.1285530534,-0.198327898,1
620,0,0.1143497396,-0.206799011,1.103979131,-0.1418587743,1
621,0,-0.2490737553,-0.2176897247,1.103979131,-0.2253017992,1
622,0,0.4680968294,-0.2104292489,1.103979131,-0.2984271698,1
623,0,0.5134618266,-0.2140594868,1.103979131,-0.2698891156,1
624,0,0.2048117394,-0.2213171287,1.0794052086,-0.2648432158,1
625,0,-0.9578592,-0.2176897247,1.0794052086,-0.254555965,1
626,0,0.6589652286,-0.2249473666,1.0794052086,-0.2898837785,1
627,0,0.2591181775,-0.2358380802,1.0794052086,-0.3121011564,1
628,0,-0.0299801416,-0.2322078423,1.0794052086,-0.3372237,1
629,0,0.3123769741,-0.2358380802,1.103979131,-0.3188512825,1
630,0,-1.0157308323,-0.2358380802,1.0794052086,-0.2845886784,1
631,0,0.4638047719,-0.2467287939,1.0794052086,-0.2639951746,1
632,0,0.2653796045,-0.2467287939,1.0548312862,-0.3459929461,1
633,0,1.3067807993,-0.2394683181,1.0548312862,-0.3000363851,1
634,0,1.6384869641,-0.2394683181,1.0548312862,-0.296916766,1
635,0,0.0511018776,-0.243098556,1.0548312862,-0.2633827607,1
636,0,0.9187135372,-0.2539864357,1.0794052086,-0.2239884754,1
637,0,0.8749037408,-0.2576166736,1.0794052086,-0.2119459638,1
638,0,-0.5424966036,-0.2685073872,1.0794052086,-0.2124123322,1
639,0,0.2213180665,-0.2685073872,1.0794052086,-0.3022819028,1
640,0,-0.2154113924,-0.2648771494,1.0794052086,-0.2553508001,1
641,0,-0.6249267306,-0.2612469115,1.0794052086,-0.2465229187,1
642,0,-0.9186662983,-0.2576166736,1.0548312862,-0.2192020915,1
643,0,0.1283709858,-0.2576166736,1.0548312862,-0.1978685875,1
644,0,-0.0204783406,-0.2612469115,1.0548312862,-0.185696318,1
645,0,-0.5278865675,-0.2721376251,1.0548312862,-0.2646673097,1
646,0,0.5976502054,-0.2721376251,1.0548312862,-0.2796633069,1
647,0,0.0725174648,-0.2721376251,1.0548312862,-0.2521410563,1
648,0,-0.7121361795,-0.2648771494,1.0548312862,-0.2509596621,1
649,0,-0.6729920196,-0.2721376251,1.0302573637,-0.2113623246,1
650,0,0.5901462209,-0.2648771494,1.0302573637,-0.198830642,1
651,0,0.1322082506,-0.2648771494,1.0302573637,-0.169441832,1
652,0,0.5526506522,-0.2648771494,1.0302573637,-0.1233375967,1
653,0,1.5659809248,-0.275767863,1.0302573637,-0.1093356863,1
654,0,-0.9560400466,-0.2721376251,1.0302573637,-0.098202566,1
655,0,-0.362713636,-0.279395267,1.0302573637,-0.1389530657,1
656,0,0.1119377543,-0.275767863,1.0302573637,-0.1273025425,1
657,0,-0.5397394521,-0.275767863,1.0302573637,-0.1262617646,1
658,0,0.4674430788,-0.2830255049,1.0302573637,-0.1186359083,1
659,0,-0.7831641556,-0.279395267,0.9933964801,-0.1197955857,1
660,0,0.626204316,-0.2902859806,0.9933964801,-0.1139190181,1
661,0,1.8492847694,-0.275767863,1.0302573637,-0.10658471,1
662,0,-2.1923499223,-0.2866557428,1.0302573637,-0.1010127206,1
663,0,1.2940183295,-0.2721376251,0.9933964801,-0.0921946117,1
664,0,0.3348442619,-0.3084343361,0.9933964801,-0.1431438663,1
665,0,-0.0558786263,-0.3011766943,0.9933964801,-0.1662820368,1
666,0,0.5808555718,-0.3084343361,0.9933964801,-0.174465472,1
667,0,-0.7707143632,-0.3084343361,0.9811095189,-0.2026441131,1
668,0,1.2678193614,-0.3048040983,0.9811095189,-0.2069114654,1
669,0,0.2527836378,-0.3084343361,0.9811095189,-0.2023020734,1
670,0,-2.962503174,-0.312064574,0.9933964801,-0.2259093268,1
671,0,0.4087593107,-0.2975464564,0.9933964801,-0.2232620482,1
672,0,-1.1346007686,-0.2975464564,0.9933964801,-0.2346834592,1
673,0,0.6065226097,-0.312064574,0.9933964801,-0.303171206,1
674,0,0.3765750111,-0.3048040983,0.9933964801,-0.2855273873,1
675,0,0.5962330438,-0.3048040983,0.9933964801,-0.290396838,1
676,0,-0.7986553471,-0.3156948119,0.9933964801,-0.3028639132,1
677,0,0.8113919432,-0.3193250498,0.9933964801,-0.3045382789,1
678,0,0.096422209,-0.3048040983,0.9933964801,-0.2921461267,1
679,0,-1.0938892139,-0.3048040983,0.9811095189,-0.3068994386,1
680,0,0.3637516567,-0.3156948119,0.9811095189,-0.2935593478,1
681,0,0.2978643875,-0.3193250498,0.9811095189,-0.3001449691,1
682,0,2.298618313,-0.3193250498,0.9565355965,-0.3008404498,1
683,0,0.0372714713,-0.3193250498,0.9565355965,-0.2855556191,1
684,0,0.6039116324,-0.3229552877,0.9811095189,-0.2935148284,1
685,0,0.0389200797,-0.3193250498,0.9811095189,-0.300635226,1
686,0,0.4018968998,-0.3302157634,0.9811095189,-0.2947516004,1
