participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
4,-42.56,1708758212.84375,,,,,,,0
4,-51.26,1708758212.859375,,,,,,,0
4,-59.51,1708758212.875,,,,,,,0
4,-65.13,1708758212.890625,,,,,,,0
4,-66.32,1708758212.90625,,,,,,,0
4,-62.23,1708758212.921875,,,,,,,0
4,-53.26,1708758212.9375,,,,,,,0
4,-40.99,1708758212.953125,,,,,,,0
4,-27.64,1708758212.96875,,,,,,,0
4,-15.41,1708758212.984375,,,,,,,0
4,-5.92,1708758213.0,,,,,,,0
4,0.12,1708758213.015625,,,,,,,0
4,2.93,1708758213.03125,,,,,,,0
4,3.43,1708758213.046875,,,,,,,0
4,2.81,1708758213.0625,,,,,,,0
4,2.1,1708758213.078125,,,,,,,0
4,1.91,1708758213.09375,,,,,,,0
4,2.42,1708758213.109375,,,,,,,0
4,3.45,1708758213.125,,,,,,,0
4,4.71,1708758213.140625,,,,,,,0
4,5.78,1708758213.15625,,,,,,,0
4,6.53,1708758213.171875,,,,,,,0
4,7.04,1708758213.1875,,,,,,,0
4,7.57,1708758213.203125,,,,,,,0
4,8.27,1708758213.21875,,,,,,,0
4,9.1,1708758213.234375,,,,,,,0
4,9.82,1708758213.25,,,,,,,0
4,10.17,1708758213.265625,,,,,,,0
4,10.02,1708758213.28125,,,,,,,0
4,9.05,1708758213.296875,,,,,,,0
4,7.24,1708758213.3125,,,,,,,0
4,4.85,1708758213.328125,,,,,,,0
4,2.13,1708758213.34375,,,,,,,0
4,-0.94,1708758213.359375,,,,,,,0
4,-4.62,1708758213.375,,,,,,,0
4,-9.06,1708758213.390625,,,,,,,0
4,-14.18,1708758213.40625,,,,,,,0
4,-19.48,1708758213.421875,,,,,,,0
4,-24.98,1708758213.4375,,,,,,,0
4,-30.35,1708758213.453125,,,,,,,0
4,-34.93,1708758213.46875,,,,,,,0
4,-38.2,1708758213.484375,,,,,,,0
4,-40.32,1708758213.5,,,,,,,0
4,-42.06,1708758213.515625,,,,,,,0
4,-44.44,1708758213.53125,,,,,,,0
4,-48.3,1708758213.546875,,,,,,,0
4,-53.74,1708758213.5625,,,,,,,0
4,-61.4,1708758213.578125,,,,,,,0
4,-70.92,1708758213.59375,,,,,,,0
4,-80.89,1708758213.609375,,,,,,,0
4,-89.7,1708758213.625,,,,,,,0
4,-96.59,1708758213.640625,,,,,,,0
4,-101.8,1708758213.65625,,,,,,,0
4,-105.81,1708758213.671875,,,,,,,0
4,-108.97,1708758213.6875,,,,,,,0
4,-110.63,1708758213.703125,,,,,,,0
4,-111.31,1708758213.71875,,,,,,,0
4,-111.05,1708758213.734375,,,,,,,0
4,-109.17,1708758213.75,,,,,,,0
4,-104.86,1708758213.765625,,,,,,,0
4,-97.82,1708758213.78125,,,,,,,0
4,-87.91,1708758213.796875,,,,,,,0
4,-74.35,1708758213.8125,,,,,,,0
4,-55.91,1708758213.828125,,,,,,,0
4,-22.41,1708758213.84375,,,,,,,0
4,27.04,1708758213.859375,,,,,,,0
4,82.82,1708758213.875,,,,,,,0
4,131.68,1708758213.890625,,,,,,,0
4,165.45,1708758213.90625,,,,,,,0
4,182.38,1708758213.921875,,,,,,,0
4,183.85,1708758213.9375,,,,,,,0
4,174.87,1708758213.953125,,,,,,,0
4,157.7,1708758213.96875,,,,,,,0
4,135.76,1708758213.984375,,,,,,,0
4,112.61,1708758214.0,,,,,,,0
4,93.07,1708758214.015625,,,,,,,0
4,82.07,1708758214.03125,,,,,,,0
4,82.71,1708758214.046875,,,,,,,0
4,94.66,1708758214.0625,,,,,,,0
4,113.7,1708758214.078125,,,,,,,0
4,131.67,1708758214.09375,,,,,,,0
4,137.89,1708758214.109375,,,,,,,0
4,124.92,1708758214.125,,,,,,,0
4,90.97,1708758214.140625,,,,,,,0
4,41.48,1708758214.15625,,,,,,,0
4,-13.45,1708758214.171875,,,,,,,0
4,-62.8,1708758214.1875,,,,,,,0
4,-97.88,1708758214.203125,,,,,,,0
4,-114.5,1708758214.21875,,,,,,,0
4,-113.27,1708758214.234375,,,,,,,0
4,-99.01,1708758214.25,,,,,,,0
4,-77.9,1708758214.265625,,,,,,,0
4,-56.6,1708758214.28125,,,,,,,0
4,-39.58,1708758214.296875,,,,,,,0
4,-28.29,1708758214.3125,,,,,,,0
4,-21.97,1708758214.328125,,,,,,,0
4,-19.28,1708758214.34375,,,,,,,0
4,-19.38,1708758214.359375,,,,,,,0
4,-21.97,1708758214.375,,,,,,,0
4,-26.7,1708758214.390625,,,,,,,0
4,-32.21,1708758214.40625,,,,,,,0
4,-37.11,1708758214.421875,,,,,,,0
4,-40.22,1708758214.4375,,,,,,,0
4,-41.05,1708758214.453125,,,,,,,0
4,-40.08,1708758214.46875,,,,,,,0
4,-38.63,1708758214.484375,,,,,,,0
4,-38.29,1708758214.5,,,,,,,0
4,-40.1,1708758214.515625,,,,,,,0
4,-44.08,1708758214.53125,,,,,,,0
4,-48.91,1708758214.546875,,,,,,,0
4,-52.92,1708758214.5625,,,,,,,0
4,-54.73,1708758214.578125,,,,,,,0
4,-53.72,1708758214.59375,,,,,,,0
4,-50.12,1708758214.609375,,,,,,,0
4,-44.75,1708758214.625,,,,,,,0
4,-38.62,1708758214.640625,,,,,,,0
4,-32.45,1708758214.65625,,,,,,,0
4,-26.72,1708758214.671875,,,,,,,0
4,-20.73,1708758214.6875,,,,,,,0
4,-13.77,1708758214.703125,,,,,,,0
4,-5.55,1708758214.71875,,,,,,,0
4,3.59,1708758214.734375,,,,,,,0
4,12.93,1708758214.75,,,,,,,0
4,21.56,1708758214.765625,,,,,,,0
4,28.76,1708758214.78125,,,,,,,0
4,34.15,1708758214.796875,,,,,,,0
4,37.74,1708758214.8125,,,,,,,0
4,39.83,1708758214.828125,,,,,,,0
4,40.97,1708758214.84375,,,,,,,0
4,41.42,1708758214.859375,,,,,,,0
4,41.24,1708758214.875,,,,,,,0
4,40.4,1708758214.890625,,,,,,,0
4,38.96,1708758214.90625,,,,,,,0
4,37.19,1708758214.921875,,,,,,,0
4,35.48,1708758214.9375,,,,,,,0
4,34.17,1708758214.953125,,,,,,,0
4,33.37,1708758214.96875,,,,,,,0
4,33.28,1708758214.984375,,,,,,,0
4,33.66,1708758215.0,,,,,,,0
4,34.14,1708758215.015625,,,,,,,0
4,34.39,1708758215.03125,,,,,,,0
4,34.37,1708758215.046875,,,,,,,0
4,34.29,1708758215.0625,,,,,,,0
4,34.61,1708758215.078125,,,,,,,0
4,35.82,1708758215.09375,,,,,,,0
4,38.51,1708758215.109375,,,,,,,0
4,43.66,1708758215.125,,,,,,,0
4,51.57,1708758215.140625,,,,,,,0
4,61.58,1708758215.15625,,,,,,,0
4,71.98,1708758215.171875,,,,,,,0
4,80.39,1708758215.1875,,,,,,,0
4,84.57,1708758215.203125,,,,,,,0
4,83.43,1708758215.21875,,,,,,,0
4,77.73,1708758215.234375,,,,,,,0
4,66.28,1708758215.25,,,,,,,0
4,51.18,1708758215.265625,,,,,,,0
4,35.19,1708758215.28125,,,,,,,0
4,20.57,1708758215.296875,,,,,,,0
4,8.43,1708758215.3125,,,,,,,0
4,-1.14,1708758215.328125,,,,,,,0
4,-8.59,1708758215.34375,,,,,,,0
4,-14.35,1708758215.359375,,,,,,,0
4,-18.75,1708758215.375,,,,,,,0
4,-22.16,1708758215.390625,,,,,,,0
4,-24.63,1708758215.40625,,,,,,,0
4,-26.75,1708758215.421875,,,,,,,0
4,-29.24,1708758215.4375,,,,,,,0
4,-32.55,1708758215.453125,,,,,,,0
4,-36.47,1708758215.46875,,,,,,,0
4,-40.38,1708758215.484375,,,,,,,0
4,-43.44,1708758215.5,,,,,,,0
4,-45.21,1708758215.515625,,,,,,,0
4,-45.86,1708758215.53125,,,,,,,0
4,-45.73,1708758215.546875,,,,,,,0
4,-45.67,1708758215.5625,,,,,,,0
4,-46.49,1708758215.578125,,,,,,,0
4,-48.59,1708758215.59375,,,,,,,0
4,-51.71,1708758215.609375,,,,,,,0
4,-55.17,1708758215.625,,,,,,,0
4,-58.2,1708758215.640625,,,,,,,0
4,-60.38,1708758215.65625,,,,,,,0
4,-61.86,1708758215.671875,,,,,,,0
4,-63.07,1708758215.6875,,,,,,,0
4,-64.89,1708758215.703125,,,,,,,0
4,-68.22,1708758215.71875,,,,,,,0
4,-73.53,1708758215.734375,,,,,,,0
4,-80.6,1708758215.75,,,,,,,0
4,-88.28,1708758215.765625,,,,,,,0
4,-94.75,1708758215.78125,,,,,,,0
4,-97.88,1708758215.796875,,,,,,,0
4,-95.82,1708758215.8125,,,,,,,0
4,-87.51,1708758215.828125,,,,,,,0
4,-73.11,1708758215.84375,,,,,,,0
4,-54.01,1708758215.859375,,,,,,,0
4,-32.41,1708758215.875,,,,,,,0
4,-10.73,1708758215.890625,,,,,,,0
4,8.97,1708758215.90625,,,,,,,0
4,25.33,1708758215.921875,,,,,,,0
4,37.84,1708758215.9375,,,,,,,0
4,46.68,1708758215.953125,,,,,,,0
4,52.45,1708758215.96875,,,,,,,0
4,55.86,1708758215.984375,,,,,,,0
4,57.51,1708758216.0,,,,,,,0
4,57.82,1708758216.015625,,,,,,,0
4,57.12,1708758216.03125,,,,,,,0
4,55.67,1708758216.046875,,,,,,,0
4,53.84,1708758216.0625,,,,,,,0
4,51.96,1708758216.078125,,,,,,,0
4,50.34,1708758216.09375,,,,,,,0
4,49.07,1708758216.109375,,,,,,,0
4,48.02,1708758216.125,,,,,,,0
4,46.99,1708758216.140625,,,,,,,0
4,45.83,1708758216.15625,,,,,,,0
4,44.66,1708758216.171875,,,,,,,0
4,43.76,1708758216.1875,,,,,,,0
4,43.53,1708758216.203125,,,,,,,0
4,44.14,1708758216.21875,,,,,,,0
4,45.32,1708758216.234375,,,,,,,0
4,46.4,1708758216.25,,,,,,,0
4,46.51,1708758216.265625,,,,,,,0
4,44.98,1708758216.28125,,,,,,,0
4,41.65,1708758216.296875,,,,,,,0
4,36.95,1708758216.3125,,,,,,,0
4,31.71,1708758216.328125,,,,,,,0
4,26.81,1708758216.34375,,,,,,,0
4,22.72,1708758216.359375,,,,,,,0
4,19.41,1708758216.375,,,,,,,0
4,16.34,1708758216.390625,,,,,,,0
4,12.84,1708758216.40625,,,,,,,0
4,8.41,1708758216.421875,,,,,,,0
4,2.96,1708758216.4375,,,,,,,0
4,-3.12,1708758216.453125,,,,,,,0
4,-9.2,1708758216.46875,,,,,,,0
4,-14.71,1708758216.484375,,,,,,,0
4,-19.35,1708758216.5,,,,,,,0
4,-23.22,1708758216.515625,,,,,,,0
4,-26.82,1708758216.53125,,,,,,,0
4,-30.84,1708758216.546875,,,,,,,0
4,-35.99,1708758216.5625,,,,,,,0
4,-42.84,1708758216.578125,,,,,,,0
4,-51.54,1708758216.59375,,,,,,,0
4,-61.65,1708758216.609375,,,,,,,0
4,-72.04,1708758216.625,,,,,,,0
4,-81.04,1708758216.640625,,,,,,,0
4,-86.68,1708758216.65625,,,,,,,0
4,-87.26,1708758216.671875,,,,,,,0
4,-81.92,1708758216.6875,,,,,,,0
4,-70.92,1708758216.703125,,,,,,,0
4,-55.61,1708758216.71875,,,,,,,0
4,-37.94,1708758216.734375,,,,,,,0
4,-19.92,1708758216.75,,,,,,,0
4,-3.06,1708758216.765625,,,,,,,0
4,11.77,1708758216.78125,,,,,,,0
4,24.26,1708758216.796875,,,,,,,0
4,34.43,1708758216.8125,,,,,,,0
4,42.4,1708758216.828125,,,,,,,0
4,48.35,1708758216.84375,,,,,,,0
