ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
4.0,-12.83,,,1878566.5,1708757860.7010417,1
4.0,17.765,0.403474,35.03,1886227.0,1708757860.7614584,1
4.0,27.15,,,1895215.0,1708757860.821875,1
4.0,24.255,,,1903507.0,1708757860.8822916,1
4.0,18.045,,,1907283.0,1708757860.9427083,1
4.0,18.672500000000003,0.404754,35.03,1911522.0,1708757861.003125,1
4.0,15.1375,,,1917144.0,1708757861.0635417,1
4.0,-8.113333333333333,,,1921317.0,1708757861.1239583,1
4.0,-27.0975,,,1920415.5,1708757861.184375,1
4.0,-23.12,,,1911436.0,1708757861.2447917,1
4.0,-3.8949999999999996,0.403474,35.05,1900873.0,1708757861.3052084,1
4.0,14.9075,,,1893502.0,1708757861.365625,1
4.0,21.1125,,,1888030.0,1708757861.4260416,1
4.0,30.81,,,1884978.0,1708757861.4864583,1
4.0,47.98333333333333,0.403474,35.05,1882471.0,1708757861.546875,1
4.0,61.795,,,1879663.0,1708757861.6072917,1
4.0,52.305,,,1878465.5,1708757861.6677084,1
4.0,41.8525,,,1878568.0,1708757861.728125,1
4.0,52.5025,0.407316,35.05,1880156.0,1708757861.7885416,1
4.0,118.1525,,,1881491.0,1708757861.8489583,1
4.0,220.15,,,1883408.5,1708757861.909375,1
4.0,241.0075,,,1885534.0,1708757861.9697917,1
4.0,133.70666666666668,0.407316,35.05,1884649.5,1708757862.0302083,1
4.0,-34.089999999999996,,,1875727.0,1708757862.090625,1
4.0,-175.0,,,1867670.0,1708757862.1510417,1
4.0,-183.795,,,1861992.0,1708757862.2114584,1
4.0,-134.745,0.406035,35.05,1858266.5,1708757862.271875,1
4.0,-117.535,,,1856693.0,1708757862.3322916,1
4.0,-126.435,,,1855194.0,1708757862.3927083,1
4.0,-104.44333333333334,,,1854124.0,1708757862.453125,1
4.0,-64.3675,0.406035,35.05,1854846.5,1708757862.5135417,1
4.0,-40.1975,,,1856712.0,1708757862.5739584,1
4.0,-45.2875,,,1859439.5,1708757862.634375,1
4.0,-51.84,,,1862367.0,1708757862.6947916,1
4.0,-46.9625,0.406035,35.05,1865606.0,1708757862.7552083,1
4.0,-32.4175,,,1868744.0,1708757862.815625,1
4.0,-22.832500000000003,,,1872651.0,1708757862.8760417,1
4.0,-26.906666666666666,,,1873779.0,1708757862.9364583,1
4.0,-35.5625,,,1865072.0,1708757862.996875,1
4.0,-47.695,0.403474,35.05,1857809.0,1708757863.0572917,1
4.0,-64.515,,,1853490.5,1708757863.1177084,1
