Unnamed: 0,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
277,9,0.4067869925,0.7135144958,0.7159090909,0.2598791708,1
278,9,0.4919049455,0.7152779833,0.7159090909,0.2338085820,1
279,9,0.4642804176,0.7152779833,0.7159090909,0.2311328385,1
280,9,0.3665564256,0.7135144958,0.7159090909,0.2277884434,1
281,9,0.4837777580,0.7117510082,0.7159090909,0.2622001196,1
282,9,0.4969176999,0.7135144958,0.7159090909,0.2893697760,1
283,9,0.4850531925,0.7152779833,0.7102272727,0.2830067829,1
284,9,0.4734852979,0.7179232146,0.7102272727,0.2740192186,1
285,9,0.4806732119,0.7161597271,0.7102272727,0.2761548099,1
286,9,0.4924685096,0.7293851954,0.7159090909,0.3008522749,1
287,9,0.3790833679,0.7258582203,0.7159090909,0.2964730619,1
288,9,0.4802975025,0.7223319335,0.7159090909,0.2976858458,1
289,9,0.4787650037,0.7214501897,0.7102272727,0.3012559676,1
290,9,0.4920038164,0.7214501897,0.7102272727,0.3474099843,1
291,9,0.4709344288,0.7223319335,0.7102272727,0.3454512218,1
292,9,0.4351629392,0.7276217078,0.7102272727,0.3309734367,1
293,9,0.4078547982,0.7240947327,0.7102272727,0.3279872479,1
294,9,0.4195611121,0.7267399641,0.7017045455,0.3326041278,1
295,9,0.4969473611,0.7285034516,0.6988636364,0.3481053592,1
296,9,0.4952368947,0.7276217078,0.6988636364,0.3392934866,1
297,9,0.4301205236,0.7337939142,0.6988636364,0.3384190086,1
298,9,0.4383465820,0.7258582203,0.6988636364,0.3164905344,1
299,9,0.4963936841,0.7285034516,0.6988636364,0.3296844630,1
300,9,0.4734655237,0.7267399641,0.6988636364,0.3448718375,1
301,9,0.5070420795,0.7355574018,0.7017045455,0.3536558497,1
302,9,0.4487774614,0.7311486829,0.6988636364,0.3410174250,1
303,9,0.4313069744,0.7320304267,0.6988636364,0.3442861988,1
304,9,0.4720220087,0.7346756580,0.6931818182,0.3718777425,1
305,9,0.4188789029,0.7320304267,0.6931818182,0.3407666807,1
306,9,0.4946337822,0.7276217078,0.6988636364,0.3263235790,1
307,9,0.4639838049,0.7355574018,0.6931818182,0.3767857361,1
308,9,0.4632027249,0.7346756580,0.6931818182,0.3626127106,1
309,9,0.4493805738,0.7355574018,0.6931818182,0.3337759739,1
310,9,0.4261162524,0.7355574018,0.6931818182,0.3350712020,1
311,9,0.4848653378,0.7337939142,0.6931818182,0.3472377042,1
312,9,0.4968386032,0.7337939142,0.6931818182,0.3439456186,1
313,9,0.4568552135,0.7329121705,0.6931818182,0.3408314989,1
314,9,0.4983117795,0.7346756580,0.6931818182,0.3090961349,1
315,9,0.4500825572,0.7302669392,0.6931818182,0.3333688697,1
316,9,0.4914204781,0.7355574018,0.6875000000,0.3497929085,1
317,9,0.4497562832,0.7329121705,0.6875000000,0.3506759152,1
318,9,0.4475514623,0.7346756580,0.6818181818,0.3215372618,1
319,9,0.4651504815,0.7337939142,0.6875000000,0.3146705057,1
320,9,0.4824726622,0.7311486829,0.6818181818,0.3003138284,1
321,9,0.4442986099,0.7355574018,0.6818181818,0.2926783504,1
322,9,0.4269566550,0.7355574018,0.6818181818,0.3189780775,1
323,9,0.4794966483,0.7408471761,0.6818181818,0.3284369957,1
324,9,0.4264128651,0.7373208893,0.6818181818,0.3154841455,1
325,9,0.5002990845,0.7364391456,0.6818181818,0.3201561779,1
326,9,0.3978292895,0.7382026331,0.6761363636,0.3220700225,1
327,9,0.4851520634,0.7382026331,0.6761363636,0.3432326177,1
328,9,0.4308126199,0.7452558950,0.6761363636,0.3454586134,1
329,9,0.4601080659,0.7408471761,0.6761363636,0.3291778571,1
330,9,0.4488466710,0.7364391456,0.6761363636,0.3300807641,1
331,9,0.4294482015,0.7364391456,0.6761363636,0.3195875966,1
332,9,0.4935363153,0.7390836886,0.6761363636,0.3152646732,1
333,9,0.4578241482,0.7390836886,0.6761363636,0.3362151875,1
334,9,0.4341643432,0.7408471761,0.6704545455,0.3453790120,1
335,9,0.4649428526,0.7434924074,0.6704545455,0.3394418863,1
336,9,0.4388310494,0.7417289199,0.6704545455,0.3402862295,1
337,9,0.4588227443,0.7390836886,0.6761363636,0.3174849831,1
338,9,0.4976888928,0.7390836886,0.6761363636,0.3444175411,1
