participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
0,-1.79,1767084367.671875,,,,,,,1
0,0.05,1767084367.6875,,,,,,,1
0,2.09,1767084367.703125,,,,,,,1
0,4.13,1767084367.71875,,,,,,,1
0,5.88,1767084367.734375,,,,,,,1
0,7.07,1767084367.75,,,,,,,1
0,7.57,1767084367.765625,,,,,,,1
0,7.37,1767084367.78125,,,,,,,1
0,6.59,1767084367.796875,,,,,,,1
0,5.47,1767084367.8125,,,,,,,1
0,4.33,1767084367.828125,,,,,,,1
0,3.65,1767084367.84375,,,,,,,1
0,4.01,1767084367.859375,,,,,,,1
0,5.89,1767084367.875,,,,,,,1
0,9.52,1767084367.890625,,,,,,,1
0,14.68,1767084367.90625,,,,,,,1
0,20.63,1767084367.921875,,,,,,,1
0,26.42,1767084367.9375,,,,,,,1
0,31.15,1767084367.953125,,,,,,,1
0,34.32,1767084367.96875,,,,,,,1
0,35.91,1767084367.984375,,,,,,,1
0,36.34,1767084368.0,,,,,,,1
0,36.17,1767084368.015625,,,,,,,1
0,35.92,1767084368.03125,,,,,,,1
0,35.92,1767084368.046875,,,,,,,1
0,36.34,1767084368.0625,,,,,,,1
0,37.18,1767084368.078125,,,,,,,1
0,38.35,1767084368.09375,,,,,,,1
0,39.63,1767084368.109375,,,,,,,1
0,40.7,1767084368.125,,,,,,,1
0,41.27,1767084368.140625,,,,,,,1
0,41.26,1767084368.15625,,,,,,,1
0,40.93,1767084368.171875,,,,,,,1
0,40.89,1767084368.1875,,,,,,,1
0,41.82,1767084368.203125,,,,,,,1
0,44.05,1767084368.21875,,,,,,,1
0,47.22,1767084368.234375,,,,,,,1
0,50.1,1767084368.25,,,,,,,1
0,50.89,1767084368.265625,,,,,,,1
0,47.72,1767084368.28125,,,,,,,1
0,39.38,1767084368.296875,,,,,,,1
0,25.78,1767084368.3125,,,,,,,1
0,8.03,1767084368.328125,,,,,,,1
0,-11.94,1767084368.34375,,,,,,,1
0,-31.94,1767084368.359375,,,,,,,1
0,-50.16,1767084368.375,,,,,,,1
0,-65.51,1767084368.390625,,,,,,,1
0,-77.59,1767084368.40625,,,,,,,1
0,-86.4,1767084368.421875,,,,,,,1
0,-92.02,1767084368.4375,,,,,,,1
0,-94.34,1767084368.453125,,,,,,,1
0,-93.16,1767084368.46875,,,,,,,1
0,-88.45,1767084368.484375,,,,,,,1
0,-80.68,1767084368.5,,,,,,,1
0,-70.97,1767084368.515625,,,,,,,1
0,-60.96,1767084368.53125,,,,,,,1
0,-52.43,1767084368.546875,,,,,,,1
0,-46.71,1767084368.5625,,,,,,,1
0,-44.28,1767084368.578125,,,,,,,1
0,-44.65,1767084368.59375,,,,,,,1
0,-46.74,1767084368.609375,,,,,,,1
0,-49.43,1767084368.625,,,,,,,1
0,-51.98,1767084368.640625,,,,,,,1
0,-54.2,1767084368.65625,,,,,,,1
0,-56.17,1767084368.671875,,,,,,,1
0,-57.73,1767084368.6875,,,,,,,1
0,-58.21,1767084368.703125,,,,,,,1
0,-56.49,1767084368.71875,,,,,,,1
0,-51.46,1767084368.734375,,,,,,,1
0,-42.53,1767084368.75,,,,,,,1
0,-30.0,1767084368.765625,,,,,,,1
0,-14.94,1767084368.78125,,,,,,,1
0,1.37,1767084368.796875,,,,,,,1
0,18.02,1767084368.8125,,,,,,,1
0,34.89,1767084368.828125,,,,,,,1
0,52.67,1767084368.84375,,,,,,,1
0,72.43,1767084368.859375,,,,,,,1
0,95.02,1767084368.875,,,,,,,1
0,120.52,1767084368.890625,,,,,,,1
0,147.89,1767084368.90625,,,,,,,1
0,174.93,1767084368.921875,,,,,,,1
0,198.38,1767084368.9375,,,,,,,1
0,214.35,1767084368.953125,,,,,,,1
0,218.87,1767084368.96875,,,,,,,1
0,208.83,1767084368.984375,,,,,,,1
0,183.07,1767084369.0,,,,,,,1
0,143.21,1767084369.015625,,,,,,,1
0,93.83,1767084369.03125,,,,,,,1
0,41.57,1767084369.046875,,,,,,,1
0,-6.61,1767084369.0625,,,,,,,1
0,-45.47,1767084369.078125,,,,,,,1
0,-72.75,1767084369.09375,,,,,,,1
0,-89.24,1767084369.109375,,,,,,,1
0,-97.66,1767084369.125,,,,,,,1
0,-100.99,1767084369.140625,,,,,,,1
0,-101.28,1767084369.15625,,,,,,,1
0,-99.42,1767084369.171875,,,,,,,1
0,-95.74,1767084369.1875,,,,,,,1
0,-90.91,1767084369.203125,,,,,,,1
0,-86.23,1767084369.21875,,,,,,,1
0,-83.17,1767084369.234375,,,,,,,1
0,-82.55,1767084369.25,,,,,,,1
0,-83.85,1767084369.265625,,,,,,,1
0,-85.32,1767084369.28125,,,,,,,1
0,-84.81,1767084369.296875,,,,,,,1
0,-80.79,1767084369.3125,,,,,,,1
0,-73.13,1767084369.328125,,,,,,,1
0,-63.05,1767084369.34375,,,,,,,1
0,-52.47,1767084369.359375,,,,,,,1
0,-43.03,1767084369.375,,,,,,,1
0,-35.51,1767084369.390625,,,,,,,1
0,-29.7,1767084369.40625,,,,,,,1
0,-24.74,1767084369.421875,,,,,,,1
0,-19.77,1767084369.4375,,,,,,,1
0,-14.39,1767084369.453125,,,,,,,1
0,-8.84,1767084369.46875,,,,,,,1
0,-3.76,1767084369.484375,,,,,,,1
0,0.19,1767084369.5,,,,,,,1
0,2.69,1767084369.515625,,,,,,,1
0,3.94,1767084369.53125,,,,,,,1
0,4.52,1767084369.546875,,,,,,,1
0,5.2,1767084369.5625,,,,,,,1
0,6.62,1767084369.578125,,,,,,,1
0,9.03,1767084369.59375,,,,,,,1
0,12.28,1767084369.609375,,,,,,,1
0,15.88,1767084369.625,,,,,,,1
0,19.27,1767084369.640625,,,,,,,1
0,21.95,1767084369.65625,,,,,,,1
0,23.74,1767084369.671875,,,,,,,1
0,24.68,1767084369.6875,,,,,,,1
0,25.01,1767084369.703125,,,,,,,1
0,24.92,1767084369.71875,,,,,,,1
0,24.42,1767084369.734375,,,,,,,1
0,23.32,1767084369.75,,,,,,,1
0,21.35,1767084369.765625,,,,,,,1
0,18.27,1767084369.78125,,,,,,,1
0,14.07,1767084369.796875,,,,,,,1
0,8.99,1767084369.8125,,,,,,,1
0,3.47,1767084369.828125,,,,,,,1
0,-1.99,1767084369.84375,,,,,,,1
0,-6.94,1767084369.859375,,,,,,,1
0,-11.08,1767084369.875,,,,,,,1
0,-14.25,1767084369.890625,,,,,,,1
0,-16.55,1767084369.90625,,,,,,,1
0,-18.2,1767084369.921875,,,,,,,1
0,-19.65,1767084369.9375,,,,,,,1
0,-21.26,1767084369.953125,,,,,,,1
0,-23.22,1767084369.96875,,,,,,,1
0,-25.25,1767084369.984375,,,,,,,1
0,-26.67,1767084370.0,,,,,,,1
0,-26.48,1767084370.015625,,,,,,,1
0,-23.87,1767084370.03125,,,,,,,1
0,-18.53,1767084370.046875,,,,,,,1
0,-10.83,1767084370.0625,,,,,,,1
0,-1.71,1767084370.078125,,,,,,,1
0,7.7,1767084370.09375,,,,,,,1
0,16.52,1767084370.109375,,,,,,,1
0,24.23,1767084370.125,,,,,,,1
0,30.66,1767084370.140625,,,,,,,1
0,35.85,1767084370.15625,,,,,,,1
0,39.78,1767084370.171875,,,,,,,1
0,42.4,1767084370.1875,,,,,,,1
0,43.63,1767084370.203125,,,,,,,1
0,43.53,1767084370.21875,,,,,,,1
0,42.35,1767084370.234375,,,,,,,1
0,40.53,1767084370.25,,,,,,,1
0,38.53,1767084370.265625,,,,,,,1
0,36.7,1767084370.28125,,,,,,,1
0,35.12,1767084370.296875,,,,,,,1
0,33.51,1767084370.3125,,,,,,,1
0,31.41,1767084370.328125,,,,,,,1
0,28.29,1767084370.34375,,,,,,,1
0,23.94,1767084370.359375,,,,,,,1
0,18.65,1767084370.375,,,,,,,1
0,13.15,1767084370.390625,,,,,,,1
0,8.29,1767084370.40625,,,,,,,1
0,4.61,1767084370.421875,,,,,,,1
0,2.14,1767084370.4375,,,,,,,1
0,0.42,1767084370.453125,,,,,,,1
0,-1.14,1767084370.46875,,,,,,,1
0,-2.8,1767084370.484375,,,,,,,1
0,-4.35,1767084370.5,,,,,,,1
0,-5.24,1767084370.515625,,,,,,,1
0,-4.93,1767084370.53125,,,,,,,1
0,-3.4,1767084370.546875,,,,,,,1
0,-1.11,1767084370.5625,,,,,,,1
0,1.16,1767084370.578125,,,,,,,1
0,2.62,1767084370.59375,,,,,,,1
0,2.86,1767084370.609375,,,,,,,1
0,1.89,1767084370.625,,,,,,,1
0,0.02,1767084370.640625,,,,,,,1
0,-2.16,1767084370.65625,,,,,,,1
0,-4.02,1767084370.671875,,,,,,,1
0,-4.9,1767084370.6875,,,,,,,1
0,-4.38,1767084370.703125,,,,,,,1
0,-2.55,1767084370.71875,,,,,,,1
0,-0.11,1767084370.734375,,,,,,,1
