participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
5,-8.42,1660301143.203125,,,,,,,1
5,-10.72,1660301143.21875,,,,,,,1
5,-12.88,1660301143.234375,,,,,,,1
5,-14.98,1660301143.25,,,,,,,1
5,-16.82,1660301143.265625,,,,,,,1
5,-18.06,1660301143.28125,,,,,,,1
5,-18.65,1660301143.296875,,,,,,,1
5,-19.07,1660301143.3125,,,,,,,1
5,-20.13,1660301143.328125,,,,,,,1
5,-22.5,1660301143.34375,,,,,,,1
5,-26.29,1660301143.359375,,,,,,,1
5,-30.93,1660301143.375,,,,,,,1
5,-35.58,1660301143.390625,,,,,,,1
5,-39.64,1660301143.40625,,,,,,,1
5,-43.21,1660301143.421875,,,,,,,1
5,-46.84,1660301143.4375,,,,,,,1
5,-51.24,1660301143.453125,,,,,,,1
5,-56.84,1660301143.46875,,,,,,,1
5,-63.63,1660301143.484375,,,,,,,1
5,-71.5,1660301143.5,,,,,,,1
5,-80.51,1660301143.515625,,,,,,,1
5,-91.06,1660301143.53125,,,,,,,1
5,-103.61,1660301143.546875,,,,,,,1
5,-118.27,1660301143.5625,,,,,,,1
5,-134.54,1660301143.578125,,,,,,,1
5,-151.39,1660301143.59375,,,,,,,1
5,-167.77,1660301143.609375,,,,,,,1
5,-182.99,1660301143.625,,,,,,,1
5,-197.16,1660301143.640625,,,,,,,1
5,-210.95,1660301143.65625,,,,,,,1
5,-225.31,1660301143.671875,,,,,,,1
5,-241.06,1660301143.6875,,,,,,,1
5,-258.91,1660301143.703125,,,,,,,1
5,-279.62,1660301143.71875,,,,,,,1
5,-303.97,1660301143.734375,,,,,,,1
5,-332.33,1660301143.75,,,,,,,1
5,-363.85,1660301143.765625,,,,,,,1
5,-395.84,1660301143.78125,,,,,,,1
5,-423.87,1660301143.796875,,,,,,,1
5,-443.05,1660301143.8125,,,,,,,1
5,-449.77,1660301143.828125,,,,,,,1
5,-443.21,1660301143.84375,,,,,,,1
5,-425.61,1660301143.859375,,,,,,,1
5,-401.31,1660301143.875,,,,,,,1
5,-375.03,1660301143.890625,,,,,,,1
5,-350.17,1660301143.90625,,,,,,,1
5,-328.28,1660301143.921875,,,,,,,1
5,-309.42,1660301143.9375,,,,,,,1
5,-293.08,1660301143.953125,,,,,,,1
5,-278.9,1660301143.96875,,,,,,,1
5,-266.71,1660301143.984375,,,,,,,1
5,-256.16,1660301144.0,,,,,,,1
5,-246.37,1660301144.015625,,,,,,,1
5,-236.0,1660301144.03125,,,,,,,1
5,-223.8,1660301144.046875,,,,,,,1
5,-209.32,1660301144.0625,,,,,,,1
5,-193.06,1660301144.078125,,,,,,,1
5,-176.17,1660301144.09375,,,,,,,1
5,-159.75,1660301144.109375,,,,,,,1
5,-144.05,1660301144.125,,,,,,,1
5,-128.2,1660301144.140625,,,,,,,1
5,-110.49,1660301144.15625,,,,,,,1
5,-89.26,1660301144.171875,,,,,,,1
5,-63.71,1660301144.1875,,,,,,,1
5,-34.52,1660301144.203125,,,,,,,1
5,-3.51,1660301144.21875,,,,,,,1
5,27.09,1660301144.234375,,,,,,,1
5,55.82,1660301144.25,,,,,,,1
5,82.81,1660301144.265625,,,,,,,1
5,109.68,1660301144.28125,,,,,,,1
5,138.82,1660301144.296875,,,,,,,1
5,172.03,1660301144.3125,,,,,,,1
5,209.42,1660301144.328125,,,,,,,1
5,249.09,1660301144.34375,,,,,,,1
5,287.84,1660301144.359375,,,,,,,1
5,322.43,1660301144.375,,,,,,,1
5,351.12,1660301144.390625,,,,,,,1
5,374.33,1660301144.40625,,,,,,,1
5,394.48,1660301144.421875,,,,,,,1
5,415.29,1660301144.4375,,,,,,,1
5,440.58,1660301144.453125,,,,,,,1
5,473.3,1660301144.46875,,,,,,,1
5,514.4,1660301144.484375,,,,,,,1
5,561.83,1660301144.5,,,,,,,1
5,609.71,1660301144.515625,,,,,,,1
5,648.55,1660301144.53125,,,,,,,1
5,667.03,1660301144.546875,,,,,,,1
5,655.7,1660301144.5625,,,,,,,1
5,611.05,1660301144.578125,,,,,,,1
5,537.92,1660301144.59375,,,,,,,1
5,448.82,1660301144.609375,,,,,,,1
5,359.7,1660301144.625,,,,,,,1
5,284.14,1660301144.640625,,,,,,,1
5,228.85,1660301144.65625,,,,,,,1
5,192.45,1660301144.671875,,,,,,,1
5,168.02,1660301144.6875,,,,,,,1
5,147.51,1660301144.703125,,,,,,,1
5,125.55,1660301144.71875,,,,,,,1
5,100.6,1660301144.734375,,,,,,,1
5,73.79,1660301144.75,,,,,,,1
5,46.5,1660301144.765625,,,,,,,1
5,18.97,1660301144.78125,,,,,,,1
5,-9.54,1660301144.796875,,,,,,,1
5,-39.33,1660301144.8125,,,,,,,1
5,-68.97,1660301144.828125,,,,,,,1
5,-95.0,1660301144.84375,,,,,,,1
5,-113.27,1660301144.859375,,,,,,,1
5,-120.84,1660301144.875,,,,,,,1
5,-117.33,1660301144.890625,,,,,,,1
5,-105.17,1660301144.90625,,,,,,,1
5,-88.56,1660301144.921875,,,,,,,1
5,-71.67,1660301144.9375,,,,,,,1
5,-56.98,1660301144.953125,,,,,,,1
5,-44.54,1660301144.96875,,,,,,,1
5,-32.24,1660301144.984375,,,,,,,1
5,-16.85,1660301145.0,,,,,,,1
5,4.48,1660301145.015625,,,,,,,1
5,33.15,1660301145.03125,,,,,,,1
5,68.28,1660301145.046875,,,,,,,1
5,106.61,1660301145.0625,,,,,,,1
5,143.28,1660301145.078125,,,,,,,1
5,173.02,1660301145.09375,,,,,,,1
5,191.75,1660301145.109375,,,,,,,1
5,197.86,1660301145.125,,,,,,,1
5,192.65,1660301145.140625,,,,,,,1
5,179.66,1660301145.15625,,,,,,,1
5,163.35,1660301145.171875,,,,,,,1
5,147.47,1660301145.1875,,,,,,,1
5,134.07,1660301145.203125,,,,,,,1
5,123.44,1660301145.21875,,,,,,,1
5,114.76,1660301145.234375,,,,,,,1
5,106.94,1660301145.25,,,,,,,1
5,99.2,1660301145.265625,,,,,,,1
5,91.11,1660301145.28125,,,,,,,1
5,82.51,1660301145.296875,,,,,,,1
5,73.36,1660301145.3125,,,,,,,1
5,63.84,1660301145.328125,,,,,,,1
5,54.57,1660301145.34375,,,,,,,1
5,46.48,1660301145.359375,,,,,,,1
5,40.46,1660301145.375,,,,,,,1
5,36.92,1660301145.390625,,,,,,,1
5,35.53,1660301145.40625,,,,,,,1
5,35.38,1660301145.421875,,,,,,,1
5,35.29,1660301145.4375,,,,,,,1
5,34.42,1660301145.453125,,,,,,,1
5,32.42,1660301145.46875,,,,,,,1
5,29.45,1660301145.484375,,,,,,,1
5,25.96,1660301145.5,,,,,,,1
5,22.34,1660301145.515625,,,,,,,1
5,18.91,1660301145.53125,,,,,,,1
5,15.85,1660301145.546875,,,,,,,1
5,13.19,1660301145.5625,,,,,,,1
5,10.93,1660301145.578125,,,,,,,1
5,9.0,1660301145.59375,,,,,,,1
5,7.35,1660301145.609375,,,,,,,1
5,5.82,1660301145.625,,,,,,,1
5,4.26,1660301145.640625,,,,,,,1
5,2.55,1660301145.65625,,,,,,,1
5,0.61,1660301145.671875,,,,,,,1
5,-1.49,1660301145.6875,,,,,,,1
5,-3.58,1660301145.703125,,,,,,,1
5,-5.38,1660301145.71875,,,,,,,1
5,-6.63,1660301145.734375,,,,,,,1
5,-7.11,1660301145.75,,,,,,,1
5,-6.77,1660301145.765625,,,,,,,1
5,-5.74,1660301145.78125,,,,,,,1
5,-4.37,1660301145.796875,,,,,,,1
5,-3.18,1660301145.8125,,,,,,,1
5,-2.71,1660301145.828125,,,,,,,1
5,-3.33,1660301145.84375,,,,,,,1
5,-5.02,1660301145.859375,,,,,,,1
5,-7.31,1660301145.875,,,,,,,1
5,-9.42,1660301145.890625,,,,,,,1
5,-10.56,1660301145.90625,,,,,,,1
5,-10.37,1660301145.921875,,,,,,,1
5,-9.12,1660301145.9375,,,,,,,1
5,-7.63,1660301145.953125,,,,,,,1
5,-6.92,1660301145.96875,,,,,,,1
5,-7.72,1660301145.984375,,,,,,,1
5,-10.21,1660301146.0,,,,,,,1
5,-14.07,1660301146.015625,,,,,,,1
5,-18.69,1660301146.03125,,,,,,,1
5,-23.38,1660301146.046875,,,,,,,1
5,-27.46,1660301146.0625,,,,,,,1
5,-30.26,1660301146.078125,,,,,,,1
5,-31.21,1660301146.09375,,,,,,,1
5,-29.91,1660301146.109375,,,,,,,1
5,-26.52,1660301146.125,,,,,,,1
5,-21.74,1660301146.140625,,,,,,,1
5,-16.65,1660301146.15625,,,,,,,1
5,-12.34,1660301146.171875,,,,,,,1
5,-9.44,1660301146.1875,,,,,,,1
5,-7.95,1660301146.203125,,,,,,,1
5,-7.38,1660301146.21875,,,,,,,1
5,-7.14,1660301146.234375,,,,,,,1
5,-6.8,1660301146.25,,,,,,,1
5,-6.32,1660301146.265625,,,,,,,1
5,-5.86,1660301146.28125,,,,,,,1
5,-5.5,1660301146.296875,,,,,,,1
5,-5.14,1660301146.3125,,,,,,,1
5,-4.55,1660301146.328125,,,,,,,1
5,-3.57,1660301146.34375,,,,,,,1
5,-2.3,1660301146.359375,,,,,,,1
5,-1.14,1660301146.375,,,,,,,1
5,-0.68,1660301146.390625,,,,,,,1
5,-1.3,1660301146.40625,,,,,,,1
5,-3.02,1660301146.421875,,,,,,,1
5,-5.4,1660301146.4375,,,,,,,1
5,-7.75,1660301146.453125,,,,,,,1
