participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
5,16.92,1660301735.78125,,,,,,,0
5,22.55,1660301735.796875,,,,,,,0
5,28.2,1660301735.8125,,,,,,,0
5,33.26,1660301735.828125,,,,,,,0
5,37.36,1660301735.84375,,,,,,,0
5,40.43,1660301735.859375,,,,,,,0
5,42.75,1660301735.875,,,,,,,0
5,44.77,1660301735.890625,,,,,,,0
5,46.86,1660301735.90625,,,,,,,0
5,49.29,1660301735.921875,,,,,,,0
5,52.11,1660301735.9375,,,,,,,0
5,55.31,1660301735.953125,,,,,,,0
5,58.9,1660301735.96875,,,,,,,0
5,62.99,1660301735.984375,,,,,,,0
5,67.74,1660301736.0,,,,,,,0
5,73.32,1660301736.015625,,,,,,,0
5,79.75,1660301736.03125,,,,,,,0
5,86.9,1660301736.046875,,,,,,,0
5,94.38,1660301736.0625,,,,,,,0
5,101.75,1660301736.078125,,,,,,,0
5,108.66,1660301736.09375,,,,,,,0
5,115.02,1660301736.109375,,,,,,,0
5,121.09,1660301736.125,,,,,,,0
5,127.35,1660301736.140625,,,,,,,0
5,134.3,1660301736.15625,,,,,,,0
5,142.15,1660301736.171875,,,,,,,0
5,150.32,1660301736.1875,,,,,,,0
5,157.99,1660301736.203125,,,,,,,0
5,164.47,1660301736.21875,,,,,,,0
5,169.47,1660301736.234375,,,,,,,0
5,172.88,1660301736.25,,,,,,,0
5,174.55,1660301736.265625,,,,,,,0
5,174.25,1660301736.28125,,,,,,,0
5,171.91,1660301736.296875,,,,,,,0
5,167.63,1660301736.3125,,,,,,,0
5,161.51,1660301736.328125,,,,,,,0
5,153.87,1660301736.34375,,,,,,,0
5,145.33,1660301736.359375,,,,,,,0
5,136.45,1660301736.375,,,,,,,0
5,127.47,1660301736.390625,,,,,,,0
5,118.3,1660301736.40625,,,,,,,0
5,108.81,1660301736.421875,,,,,,,0
5,99.12,1660301736.4375,,,,,,,0
5,89.61,1660301736.453125,,,,,,,0
5,79.8,1660301736.46875,,,,,,,0
5,69.2,1660301736.484375,,,,,,,0
5,57.87,1660301736.5,,,,,,,0
5,46.47,1660301736.515625,,,,,,,0
5,35.89,1660301736.53125,,,,,,,0
5,26.75,1660301736.546875,,,,,,,0
5,19.39,1660301736.5625,,,,,,,0
5,13.77,1660301736.578125,,,,,,,0
5,9.43,1660301736.59375,,,,,,,0
5,2.99,1660301736.609375,,,,,,,0
5,-8.41,1660301736.625,,,,,,,0
5,-25.24,1660301736.640625,,,,,,,0
5,-45.35,1660301736.65625,,,,,,,0
5,-65.77,1660301736.671875,,,,,,,0
5,-84.28,1660301736.6875,,,,,,,0
5,-99.75,1660301736.703125,,,,,,,0
5,-111.99,1660301736.71875,,,,,,,0
5,-121.56,1660301736.734375,,,,,,,0
5,-134.68,1660301736.75,,,,,,,0
5,-156.3,1660301736.765625,,,,,,,0
5,-186.45,1660301736.78125,,,,,,,0
5,-220.01,1660301736.796875,,,,,,,0
5,-250.59,1660301736.8125,,,,,,,0
5,-273.7,1660301736.828125,,,,,,,0
5,-287.39,1660301736.84375,,,,,,,0
5,-291.67,1660301736.859375,,,,,,,0
5,-288.0,1660301736.875,,,,,,,0
5,-287.02,1660301736.890625,,,,,,,0
5,-297.5,1660301736.90625,,,,,,,0
5,-320.48,1660301736.921875,,,,,,,0
5,-349.22,1660301736.9375,,,,,,,0
5,-375.21,1660301736.953125,,,,,,,0
5,-393.48,1660301736.96875,,,,,,,0
5,-403.19,1660301736.984375,,,,,,,0
5,-406.42,1660301737.0,,,,,,,0
5,-406.92,1660301737.015625,,,,,,,0
5,-419.7,1660301737.03125,,,,,,,0
5,-456.83,1660301737.046875,,,,,,,0
5,-520.31,1660301737.0625,,,,,,,0
5,-602.86,1660301737.078125,,,,,,,0
5,-695.28,1660301737.09375,,,,,,,0
5,-792.13,1660301737.109375,,,,,,,0
5,-890.31,1660301737.125,,,,,,,0
5,-985.96,1660301737.140625,,,,,,,0
5,-1005.15,1660301737.15625,,,,,,,0
5,-902.09,1660301737.171875,,,,,,,0
5,-689.23,1660301737.1875,,,,,,,0
5,-430.32,1660301737.203125,,,,,,,0
5,-189.72,1660301737.21875,,,,,,,0
5,-0.4,1660301737.234375,,,,,,,0
5,132.34,1660301737.25,,,,,,,0
5,218.25,1660301737.265625,,,,,,,0
5,272.58,1660301737.28125,,,,,,,0
5,309.76,1660301737.296875,,,,,,,0
5,329.01,1660301737.3125,,,,,,,0
5,326.01,1660301737.328125,,,,,,,0
5,303.86,1660301737.34375,,,,,,,0
5,272.52,1660301737.359375,,,,,,,0
5,243.48,1660301737.375,,,,,,,0
5,223.89,1660301737.390625,,,,,,,0
5,216.15,1660301737.40625,,,,,,,0
5,219.5,1660301737.421875,,,,,,,0
5,231.56,1660301737.4375,,,,,,,0
5,241.3,1660301737.453125,,,,,,,0
5,240.24,1660301737.46875,,,,,,,0
5,228.85,1660301737.484375,,,,,,,0
5,212.25,1660301737.5,,,,,,,0
5,198.58,1660301737.515625,,,,,,,0
5,192.88,1660301737.53125,,,,,,,0
5,196.46,1660301737.546875,,,,,,,0
5,208.28,1660301737.5625,,,,,,,0
5,226.19,1660301737.578125,,,,,,,0
5,242.64,1660301737.59375,,,,,,,0
5,251.89,1660301737.609375,,,,,,,0
5,253.78,1660301737.625,,,,,,,0
5,253.18,1660301737.640625,,,,,,,0
5,256.39,1660301737.65625,,,,,,,0
5,266.6,1660301737.671875,,,,,,,0
5,283.12,1660301737.6875,,,,,,,0
5,302.2,1660301737.703125,,,,,,,0
5,318.72,1660301737.71875,,,,,,,0
5,325.51,1660301737.734375,,,,,,,0
5,318.1,1660301737.75,,,,,,,0
5,297.07,1660301737.765625,,,,,,,0
5,267.21,1660301737.78125,,,,,,,0
5,234.88,1660301737.796875,,,,,,,0
5,204.67,1660301737.8125,,,,,,,0
5,178.64,1660301737.828125,,,,,,,0
5,156.95,1660301737.84375,,,,,,,0
5,138.89,1660301737.859375,,,,,,,0
5,122.86,1660301737.875,,,,,,,0
5,107.8,1660301737.890625,,,,,,,0
5,93.57,1660301737.90625,,,,,,,0
5,80.45,1660301737.921875,,,,,,,0
5,68.65,1660301737.9375,,,,,,,0
5,57.79,1660301737.953125,,,,,,,0
5,47.29,1660301737.96875,,,,,,,0
5,36.9,1660301737.984375,,,,,,,0
5,26.79,1660301738.0,,,,,,,0
5,17.41,1660301738.015625,,,,,,,0
5,9.12,1660301738.03125,,,,,,,0
5,2.03,1660301738.046875,,,,,,,0
5,-4.05,1660301738.0625,,,,,,,0
5,-9.41,1660301738.078125,,,,,,,0
5,-14.4,1660301738.09375,,,,,,,0
5,-19.37,1660301738.109375,,,,,,,0
5,-24.59,1660301738.125,,,,,,,0
5,-30.11,1660301738.140625,,,,,,,0
5,-35.72,1660301738.15625,,,,,,,0
5,-40.93,1660301738.171875,,,,,,,0
5,-45.08,1660301738.1875,,,,,,,0
5,-47.62,1660301738.203125,,,,,,,0
5,-48.24,1660301738.21875,,,,,,,0
5,-47.04,1660301738.234375,,,,,,,0
5,-44.52,1660301738.25,,,,,,,0
5,-41.32,1660301738.265625,,,,,,,0
5,-38.02,1660301738.28125,,,,,,,0
5,-35.0,1660301738.296875,,,,,,,0
5,-32.42,1660301738.3125,,,,,,,0
5,-30.31,1660301738.328125,,,,,,,0
5,-28.67,1660301738.34375,,,,,,,0
5,-27.47,1660301738.359375,,,,,,,0
5,-26.63,1660301738.375,,,,,,,0
5,-26.01,1660301738.390625,,,,,,,0
5,-25.45,1660301738.40625,,,,,,,0
5,-24.79,1660301738.421875,,,,,,,0
5,-23.94,1660301738.4375,,,,,,,0
5,-22.84,1660301738.453125,,,,,,,0
5,-21.48,1660301738.46875,,,,,,,0
5,-19.86,1660301738.484375,,,,,,,0
5,-18.01,1660301738.5,,,,,,,0
5,-16.02,1660301738.515625,,,,,,,0
5,-14.01,1660301738.53125,,,,,,,0
5,-12.09,1660301738.546875,,,,,,,0
5,-10.37,1660301738.5625,,,,,,,0
5,-8.83,1660301738.578125,,,,,,,0
5,-7.37,1660301738.59375,,,,,,,0
5,-5.9,1660301738.609375,,,,,,,0
5,-4.36,1660301738.625,,,,,,,0
5,-2.81,1660301738.640625,,,,,,,0
5,-1.37,1660301738.65625,,,,,,,0
5,-0.21,1660301738.671875,,,,,,,0
5,0.62,1660301738.6875,,,,,,,0
5,1.12,1660301738.703125,,,,,,,0
5,1.43,1660301738.71875,,,,,,,0
5,1.67,1660301738.734375,,,,,,,0
5,1.96,1660301738.75,,,,,,,0
5,2.28,1660301738.765625,,,,,,,0
5,2.55,1660301738.78125,,,,,,,0
5,2.62,1660301738.796875,,,,,,,0
5,2.4,1660301738.8125,,,,,,,0
5,1.87,1660301738.828125,,,,,,,0
5,1.12,1660301738.84375,,,,,,,0
5,0.29,1660301738.859375,,,,,,,0
5,-0.54,1660301738.875,,,,,,,0
5,-1.39,1660301738.890625,,,,,,,0
