participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
6,-44.19,1611470706.3125,,,,,,,0
6,-38.84,1611470706.328125,,,,,,,0
6,-30.72,1611470706.34375,,,,,,,0
6,-20.87,1611470706.359375,,,,,,,0
6,-10.61,1611470706.375,,,,,,,0
6,-1.23,1611470706.390625,,,,,,,0
6,6.48,1611470706.40625,,,,,,,0
6,12.29,1611470706.421875,,,,,,,0
6,16.46,1611470706.4375,,,,,,,0
6,19.51,1611470706.453125,,,,,,,0
6,21.95,1611470706.46875,,,,,,,0
6,24.06,1611470706.484375,,,,,,,0
6,25.85,1611470706.5,,,,,,,0
6,27.18,1611470706.515625,,,,,,,0
6,27.87,1611470706.53125,,,,,,,0
6,27.84,1611470706.546875,,,,,,,0
6,27.13,1611470706.5625,,,,,,,0
6,25.88,1611470706.578125,,,,,,,0
6,24.29,1611470706.59375,,,,,,,0
6,22.5,1611470706.609375,,,,,,,0
6,20.61,1611470706.625,,,,,,,0
6,18.71,1611470706.640625,,,,,,,0
6,16.9,1611470706.65625,,,,,,,0
6,15.29,1611470706.671875,,,,,,,0
6,13.97,1611470706.6875,,,,,,,0
6,12.96,1611470706.703125,,,,,,,0
6,12.25,1611470706.71875,,,,,,,0
6,11.8,1611470706.734375,,,,,,,0
6,11.57,1611470706.75,,,,,,,0
6,11.44,1611470706.765625,,,,,,,0
6,11.23,1611470706.78125,,,,,,,0
6,10.66,1611470706.796875,,,,,,,0
6,9.49,1611470706.8125,,,,,,,0
6,7.59,1611470706.828125,,,,,,,0
6,5.06,1611470706.84375,,,,,,,0
6,2.23,1611470706.859375,,,,,,,0
6,-0.48,1611470706.875,,,,,,,0
6,-2.75,1611470706.890625,,,,,,,0
6,-4.44,1611470706.90625,,,,,,,0
6,-5.71,1611470706.921875,,,,,,,0
6,-6.88,1611470706.9375,,,,,,,0
6,-8.48,1611470706.953125,,,,,,,0
6,-10.96,1611470706.96875,,,,,,,0
6,-14.64,1611470706.984375,,,,,,,0
6,-19.52,1611470707.0,,,,,,,0
6,-25.06,1611470707.015625,,,,,,,0
6,-30.11,1611470707.03125,,,,,,,0
6,-33.08,1611470707.046875,,,,,,,0
6,-32.35,1611470707.0625,,,,,,,0
6,-26.85,1611470707.078125,,,,,,,0
6,-16.58,1611470707.09375,,,,,,,0
6,-2.76,1611470707.109375,,,,,,,0
6,12.48,1611470707.125,,,,,,,0
6,26.79,1611470707.140625,,,,,,,0
6,38.38,1611470707.15625,,,,,,,0
6,46.65,1611470707.171875,,,,,,,0
6,52.3,1611470707.1875,,,,,,,0
6,56.97,1611470707.203125,,,,,,,0
6,62.54,1611470707.21875,,,,,,,0
6,70.42,1611470707.234375,,,,,,,0
6,81.12,1611470707.25,,,,,,,0
6,94.1,1611470707.265625,,,,,,,0
6,108.09,1611470707.28125,,,,,,,0
6,121.49,1611470707.296875,,,,,,,0
6,132.9,1611470707.3125,,,,,,,0
6,141.44,1611470707.328125,,,,,,,0
6,146.82,1611470707.34375,,,,,,,0
6,149.22,1611470707.359375,,,,,,,0
6,148.99,1611470707.375,,,,,,,0
6,146.38,1611470707.390625,,,,,,,0
6,141.42,1611470707.40625,,,,,,,0
6,134.08,1611470707.421875,,,,,,,0
6,124.39,1611470707.4375,,,,,,,0
6,112.74,1611470707.453125,,,,,,,0
6,99.68,1611470707.46875,,,,,,,0
6,85.73,1611470707.484375,,,,,,,0
6,70.92,1611470707.5,,,,,,,0
6,54.39,1611470707.515625,,,,,,,0
6,34.41,1611470707.53125,,,,,,,0
6,8.55,1611470707.546875,,,,,,,0
6,-25.98,1611470707.5625,,,,,,,0
6,-72.0,1611470707.578125,,,,,,,0
6,-131.56,1611470707.59375,,,,,,,0
6,-204.73,1611470707.609375,,,,,,,0
6,-288.28,1611470707.625,,,,,,,0
6,-375.08,1611470707.640625,,,,,,,0
6,-454.95,1611470707.65625,,,,,,,0
6,-517.31,1611470707.671875,,,,,,,0
6,-554.5,1611470707.6875,,,,,,,0
6,-564.35,1611470707.703125,,,,,,,0
6,-550.54,1611470707.71875,,,,,,,0
6,-520.61,1611470707.734375,,,,,,,0
6,-482.54,1611470707.75,,,,,,,0
6,-441.9,1611470707.765625,,,,,,,0
6,-400.8,1611470707.78125,,,,,,,0
6,-358.77,1611470707.796875,,,,,,,0
6,-314.62,1611470707.8125,,,,,,,0
6,-267.84,1611470707.828125,,,,,,,0
6,-218.99,1611470707.84375,,,,,,,0
6,-169.14,1611470707.859375,,,,,,,0
6,-119.48,1611470707.875,,,,,,,0
6,-71.16,1611470707.890625,,,,,,,0
6,-25.71,1611470707.90625,,,,,,,0
6,14.76,1611470707.921875,,,,,,,0
6,47.96,1611470707.9375,,,,,,,0
6,72.21,1611470707.953125,,,,,,,0
6,87.02,1611470707.96875,,,,,,,0
6,93.41,1611470707.984375,,,,,,,0
6,93.57,1611470708.0,,,,,,,0
6,90.16,1611470708.015625,,,,,,,0
6,85.71,1611470708.03125,,,,,,,0
6,82.21,1611470708.046875,,,,,,,0
6,80.93,1611470708.0625,,,,,,,0
6,82.21,1611470708.078125,,,,,,,0
6,85.37,1611470708.09375,,,,,,,0
6,88.89,1611470708.109375,,,,,,,0
6,90.75,1611470708.125,,,,,,,0
6,89.23,1611470708.140625,,,,,,,0
6,83.53,1611470708.15625,,,,,,,0
6,74.12,1611470708.171875,,,,,,,0
6,62.56,1611470708.1875,,,,,,,0
6,50.77,1611470708.203125,,,,,,,0
6,40.37,1611470708.21875,,,,,,,0
6,32.13,1611470708.234375,,,,,,,0
6,25.82,1611470708.25,,,,,,,0
6,20.57,1611470708.265625,,,,,,,0
6,15.37,1611470708.28125,,,,,,,0
6,9.35,1611470708.296875,,,,,,,0
6,2.13,1611470708.3125,,,,,,,0
6,-6.34,1611470708.328125,,,,,,,0
6,-15.87,1611470708.34375,,,,,,,0
6,-26.18,1611470708.359375,,,,,,,0
6,-37.05,1611470708.375,,,,,,,0
6,-48.18,1611470708.390625,,,,,,,0
6,-59.09,1611470708.40625,,,,,,,0
6,-68.99,1611470708.421875,,,,,,,0
6,-76.75,1611470708.4375,,,,,,,0
6,-81.17,1611470708.453125,,,,,,,0
6,-81.31,1611470708.46875,,,,,,,0
6,-76.82,1611470708.484375,,,,,,,0
6,-68.18,1611470708.5,,,,,,,0
6,-56.67,1611470708.515625,,,,,,,0
6,-44.0,1611470708.53125,,,,,,,0
6,-31.83,1611470708.546875,,,,,,,0
6,-21.31,1611470708.5625,,,,,,,0
6,-12.83,1611470708.578125,,,,,,,0
6,-6.12,1611470708.59375,,,,,,,0
6,-0.5,1611470708.609375,,,,,,,0
