participant_id,empatica_bvp,empatica_bvp_time,empatica_eda,empatica_eda_time,empatica_temp,empatica_temp_time,samsung_bvp,samsung_bvp_time,CL
1,26.45,1760267460.984375,,,,,,,1
1,26.19,1760267461.0,,,,,,,1
1,25.51,1760267461.015625,,,,,,,1
1,24.78,1760267461.03125,,,,,,,1
1,24.14,1760267461.046875,,,,,,,1
1,23.53,1760267461.0625,,,,,,,1
1,22.8,1760267461.078125,,,,,,,1
1,21.92,1760267461.09375,,,,,,,1
1,20.96,1760267461.109375,,,,,,,1
1,20.11,1760267461.125,,,,,,,1
1,19.5,1760267461.140625,,,,,,,1
1,19.2,1760267461.15625,,,,,,,1
1,19.18,1760267461.171875,,,,,,,1
1,19.35,1760267461.1875,,,,,,,1
1,19.62,1760267461.203125,,,,,,,1
1,19.83,1760267461.21875,,,,,,,1
1,19.82,1760267461.234375,,,,,,,1
1,19.32,1760267461.25,,,,,,,1
1,18.14,1760267461.265625,,,,,,,1
1,16.17,1760267461.28125,,,,,,,1
1,13.47,1760267461.296875,,,,,,,1
1,10.28,1760267461.3125,,,,,,,1
1,6.9,1760267461.328125,,,,,,,1
1,3.57,1760267461.34375,,,,,,,1
1,0.41,1760267461.359375,,,,,,,1
1,-2.63,1760267461.375,,,,,,,1
1,-5.68,1760267461.390625,,,,,,,1
1,-8.86,1760267461.40625,,,,,,,1
1,-12.23,1760267461.421875,,,,,,,1
1,-15.77,1760267461.4375,,,,,,,1
1,-19.44,1760267461.453125,,,,,,,1
1,-23.2,1760267461.46875,,,,,,,1
1,-27.03,1760267461.484375,,,,,,,1
1,-30.86,1760267461.5,,,,,,,1
1,-34.63,1760267461.515625,,,,,,,1
1,-38.27,1760267461.53125,,,,,,,1
1,-41.8,1760267461.546875,,,,,,,1
1,-45.4,1760267461.5625,,,,,,,1
1,-49.35,1760267461.578125,,,,,,,1
1,-53.98,1760267461.59375,,,,,,,1
1,-59.41,1760267461.609375,,,,,,,1
1,-65.42,1760267461.625,,,,,,,1
1,-71.34,1760267461.640625,,,,,,,1
1,-76.14,1760267461.65625,,,,,,,1
1,-78.77,1760267461.671875,,,,,,,1
1,-78.38,1760267461.6875,,,,,,,1
1,-74.71,1760267461.703125,,,,,,,1
1,-68.14,1760267461.71875,,,,,,,1
1,-59.55,1760267461.734375,,,,,,,1
1,-50.1,1760267461.75,,,,,,,1
1,-40.79,1760267461.765625,,,,,,,1
1,-32.26,1760267461.78125,,,,,,,1
1,-24.63,1760267461.796875,,,,,,,1
1,-17.74,1760267461.8125,,,,,,,1
1,-11.34,1760267461.828125,,,,,,,1
1,-5.38,1760267461.84375,,,,,,,1
1,-0.06,1760267461.859375,,,,,,,1
1,4.25,1760267461.875,,,,,,,1
1,7.25,1760267461.890625,,,,,,,1
1,8.91,1760267461.90625,,,,,,,1
1,9.61,1760267461.921875,,,,,,,1
1,10.09,1760267461.9375,,,,,,,1
1,11.3,1760267461.953125,,,,,,,1
1,14.16,1760267461.96875,,,,,,,1
1,19.31,1760267461.984375,,,,,,,1
1,26.87,1760267462.0,,,,,,,1
1,36.51,1760267462.015625,,,,,,,1
1,47.5,1760267462.03125,,,,,,,1
1,58.96,1760267462.046875,,,,,,,1
1,70.17,1760267462.0625,,,,,,,1
1,80.78,1760267462.078125,,,,,,,1
1,90.82,1760267462.09375,,,,,,,1
1,100.62,1760267462.109375,,,,,,,1
1,110.6,1760267462.125,,,,,,,1
1,121.05,1760267462.140625,,,,,,,1
1,132.04,1760267462.15625,,,,,,,1
1,143.42,1760267462.171875,,,,,,,1
1,154.88,1760267462.1875,,,,,,,1
1,165.95,1760267462.203125,,,,,,,1
1,176.04,1760267462.21875,,,,,,,1
1,184.42,1760267462.234375,,,,,,,1
1,190.31,1760267462.25,,,,,,,1
1,193.0,1760267462.265625,,,,,,,1
1,191.96,1760267462.28125,,,,,,,1
1,186.88,1760267462.296875,,,,,,,1
1,177.46,1760267462.3125,,,,,,,1
1,163.19,1760267462.328125,,,,,,,1
1,143.16,1760267462.34375,,,,,,,1
1,116.23,1760267462.359375,,,,,,,1
1,81.63,1760267462.375,,,,,,,1
1,39.74,1760267462.390625,,,,,,,1
1,-7.37,1760267462.40625,,,,,,,1
1,-56.08,1760267462.421875,,,,,,,1
1,-102.04,1760267462.4375,,,,,,,1
1,-141.37,1760267462.453125,,,,,,,1
1,-171.61,1760267462.46875,,,,,,,1
1,-191.89,1760267462.484375,,,,,,,1
1,-202.52,1760267462.5,,,,,,,1
1,-204.23,1760267462.515625,,,,,,,1
1,-197.65,1760267462.53125,,,,,,,1
1,-183.44,1760267462.546875,,,,,,,1
1,-162.72,1760267462.5625,,,,,,,1
1,-137.52,1760267462.578125,,,,,,,1
1,-110.64,1760267462.59375,,,,,,,1
1,-85.06,1760267462.609375,,,,,,,1
1,-63.06,1760267462.625,,,,,,,1
1,-45.6,1760267462.640625,,,,,,,1
1,-32.29,1760267462.65625,,,,,,,1
1,-21.88,1760267462.671875,,,,,,,1
1,-12.91,1760267462.6875,,,,,,,1
1,-4.3,1760267462.703125,,,,,,,1
1,4.39,1760267462.71875,,,,,,,1
1,13.09,1760267462.734375,,,,,,,1
1,21.45,1760267462.75,,,,,,,1
1,29.09,1760267462.765625,,,,,,,1
1,35.8,1760267462.78125,,,,,,,1
1,41.51,1760267462.796875,,,,,,,1
1,46.28,1760267462.8125,,,,,,,1
1,50.16,1760267462.828125,,,,,,,1
1,53.18,1760267462.84375,,,,,,,1
1,55.53,1760267462.859375,,,,,,,1
1,57.8,1760267462.875,,,,,,,1
