ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,time,CL
10.0,-73.70157894736842,0.268998,34.77,1735796.5,1721466928.826,1.0
10.0,-1.7840000000000003,0.318955,34.77,1744841.0,1721466929.126,1.0
10.0,-21.539473684210527,0.308708,34.77,1775421.125,1721466929.426,1.0
10.0,-16.507894736842104,0.288213,34.77,1797087.0,1721466929.726,1.0
10.0,137.97684210526316,0.2824485,34.77,1815246.0,1721466930.026,1.0
10.0,-407.01105263157893,0.277965,34.77,1827862.5714285714,1721466930.326,1.0
10.0,-190.54649999999998,0.276684,34.77,1838046.125,1721466930.626,1.0
10.0,76.02947368421053,0.275403,34.77,1853874.4285714286,1721466930.926,1.0
10.0,304.0726315789473,0.272841,34.77,1862028.0,1721466931.226,1.0
10.0,204.87,0.27540299999999995,34.75,1866755.0,1721466931.526,1.0
10.0,75.23368421052632,0.274122,34.75,1871994.375,1721466931.826,1.0
10.0,-29.9395,0.272841,34.75,1869442.0,1721466932.126,1.0
10.0,-20.91842105263158,0.272841,34.75,1875565.125,1721466932.426,1.0
10.0,41.254210526315795,0.274122,34.75,1918845.5714285714,1721466932.726,1.0
10.0,17.616315789473685,0.2722005,34.75,1909433.625,1721466933.026,1.0
10.0,-12.329473684210527,0.274122,34.73,1897507.5714285714,1721466933.326,1.0
10.0,6.127999999999999,0.275403,34.73,1900836.625,1721466933.626,1.0
10.0,53.89736842105264,0.277965,34.73,1896609.5714285714,1721466933.926,1.0
10.0,-39.798947368421054,0.277965,34.73,1898586.875,1721466934.226,1.0
10.0,-48.44894736842105,0.2747625,34.75,1903249.2857142857,1721466934.526,1.0
10.0,-3.237894736842105,0.279246,34.75,1907045.875,1721466934.826,1.0
10.0,-22.609,0.277965,34.75,1906860.0,1721466935.126,1.0
10.0,7.161052631578947,0.277965,34.77,1901713.375,1721466935.426,1.0
10.0,-20.167368421052632,0.275403,34.77,1906774.857142857,1721466935.726,1.0
10.0,18.88842105263158,0.2786055,34.77,1897173.375,1721466936.026,1.0
10.0,-7.72157894736842,0.279246,34.75,1896182.875,1721466936.326,1.0
10.0,-26.1735,0.275403,34.75,1877195.5714285714,1721466936.626,1.0
10.0,4.076842105263157,0.272841,34.75,1867855.375,1721466936.926,1.0
10.0,-18.146842105263158,0.272841,34.75,1858003.7142857143,1721466937.226,1.0
10.0,-57.672105263157896,0.275403,34.77,1841311.375,1721466937.526,1.0
10.0,-23.158421052631578,0.274122,34.77,1835527.857142857,1721466937.826,1.0
10.0,39.128,0.272841,34.77,1836338.2857142857,1721466938.126,1.0
10.0,79.69157894736843,0.276684,34.73,1812999.0,1721466938.426,1.0
10.0,58.119473684210526,0.279246,34.73,1808116.142857143,1721466938.726,1.0
10.0,-71.38947368421053,0.2760435,34.73,1803386.0,1721466939.026,1.0
10.0,-45.48315789473685,0.279246,34.73,1800953.7142857143,1721466939.326,1.0
10.0,-16.7945,0.277965,34.73,1807623.125,1721466939.626,1.0
10.0,27.128947368421056,0.279246,34.73,1801375.857142857,1721466939.926,1.0
10.0,20.722631578947368,0.275403,34.73,1807330.125,1721466940.226,1.0
10.0,-22.554736842105264,0.27668400000000004,34.73,1806335.5,1721466940.526,1.0
10.0,39.52368421052632,0.279246,34.73,1812563.4285714286,1721466940.826,1.0
10.0,12.940999999999999,0.277965,34.73,1815501.75,1721466941.126,1.0
10.0,-15.504736842105265,0.275403,34.73,1813060.2857142857,1721466941.426,1.0
10.0,-8.815263157894735,0.275403,34.73,1824380.5,1721466941.726,1.0
10.0,-9.555263157894737,0.2773245,34.73,1844490.7142857143,1721466942.026,1.0
10.0,-11.613684210526316,0.277965,34.75,1856564.5,1721466942.326,1.0
10.0,13.5435,0.276684,34.75,1859343.7142857143,1721466942.626,1.0
10.0,-18.090526315789475,0.275403,34.75,1858089.5714285714,1721466942.926,1.0
10.0,24.159473684210525,0.297179,34.75,1853593.0,1721466943.226,1.0
10.0,18.63526315789474,0.28629150000000003,34.75,1857158.75,1721466943.526,1.0
10.0,-42.02789473684211,0.283089,34.75,1845970.2857142857,1721466943.826,1.0
10.0,3.5439999999999996,0.286932,34.75,1845753.125,1721466944.126,1.0
10.0,4.614736842105263,0.286932,34.73,1846404.25,1721466944.426,1.0
10.0,-10.397368421052633,0.285651,34.73,1841079.142857143,1721466944.726,1.0
10.0,16.033157894736842,0.28308900000000004,34.73,1852382.875,1721466945.026,1.0
10.0,0.09631578947368431,0.28437,34.73,1853285.875,1721466945.326,1.0
10.0,11.1745,0.285651,34.73,1843509.857142857,1721466945.626,1.0
10.0,-21.033684210526314,0.28437,34.73,1844335.0,1721466945.926,1.0
10.0,-28.664210526315788,0.281808,34.73,1832156.857142857,1721466946.226,1.0
10.0,21.577894736842108,0.28372949999999997,34.73,1830654.375,1721466946.526,1.0
10.0,-16.183684210526316,0.28437,34.73,1829006.5,1721466946.826,1.0
10.0,19.4645,0.281808,34.73,1818576.0,1721466947.126,1.0
10.0,6.008421052631578,0.281808,34.73,1820413.875,1721466947.426,1.0
10.0,4.530526315789474,0.281808,34.73,1806789.857142857,1721466947.726,1.0
10.0,6.899473684210527,0.28437,34.73,1804789.857142857,1721466948.026,1.0
10.0,-36.20315789473684,0.281808,34.71,1800564.0,1721466948.326,1.0
10.0,31.213,0.281808,34.71,1811763.142857143,1721466948.626,1.0
10.0,-7.5894736842105255,0.283089,34.71,1820857.25,1721466948.926,1.0
10.0,-12.383157894736842,0.285651,34.71,1802268.857142857,1721466949.226,1.0
10.0,32.0,0.28372949999999997,34.73,1805638.75,1721466949.526,1.0
10.0,-13.558947368421054,0.280527,34.73,1802029.7142857143,1721466949.826,1.0
10.0,2.9650000000000007,0.28437,34.73,1787060.875,1721466950.126,1.0
10.0,21.00526315789474,0.283089,34.71,1788662.5714285714,1721466950.426,1.0
10.0,-40.25105263157894,0.283089,34.71,1778061.25,1721466950.726,1.0
10.0,17.489473684210527,0.280527,34.71,1772609.2857142857,1721466951.026,1.0
10.0,6.524210526315789,0.281808,34.71,1780119.5,1721466951.326,1.0
10.0,13.372,0.283089,34.71,1769245.7142857143,1721466951.626,1.0
10.0,0.4884210526315792,0.283089,34.71,1767414.125,1721466951.926,1.0
10.0,-68.54263157894736,0.280527,34.71,1762872.857142857,1721466952.226,1.0
10.0,5.398947368421053,0.281808,34.73,1748905.75,1721466952.526,1.0
10.0,39.362631578947365,0.283089,34.73,1749978.625,1721466952.826,1.0
10.0,-31.6195,0.283089,34.73,1733335.2857142857,1721466953.126,1.0
10.0,36.31,0.280527,34.71,1722794.75,1721466953.426,1.0
10.0,10.997368421052633,0.279246,34.71,1725576.5714285714,1721466953.726,1.0
10.0,-25.729473684210525,0.28372949999999997,34.71,1706603.25,1721466954.026,1.0
10.0,34.46526315789473,0.283089,34.73,1713505.4285714286,1721466954.326,1.0
10.0,-26.682000000000006,0.283089,34.73,1743117.375,1721466954.626,1.0
10.0,3.9731578947368424,0.294617,34.73,1730474.0,1721466954.926,1.0
10.0,25.593157894736844,0.29846,34.73,1728202.142857143,1721466955.226,1.0
10.0,-26.412631578947366,0.29653850000000004,34.73,1711611.625,1721466955.526,1.0
10.0,53.98684210526316,0.292055,34.73,1700024.0,1721466955.826,1.0
10.0,-26.327999999999996,0.292055,34.73,1702047.625,1721466956.126,1.0
10.0,-40.29052631578947,0.293336,34.71,1692425.4285714286,1721466956.426,1.0
10.0,38.87105263157895,0.293336,34.71,1717039.375,1721466956.726,1.0
10.0,-3.6378947368421053,0.2907745,34.71,1716233.5714285714,1721466957.026,1.0
10.0,-16.32473684210526,0.289494,34.71,1695312.875,1721466957.326,1.0
10.0,41.6995,0.292055,34.71,1694325.142857143,1721466957.626,1.0
10.0,-5.065263157894736,0.293336,34.71,1688468.25,1721466957.926,1.0
10.0,-51.928947368421056,0.293336,34.71,1678631.7142857143,1721466958.226,1.0
10.0,28.71578947368421,0.2888535,34.71,1689068.625,1721466958.526,1.0
10.0,-24.90157894736842,0.290775,34.71,1690348.0,1721466958.826,1.0
